Loss_Adversary	Loss_Target	
-0.3322	0.3304	0.6161	
-0.4198	0.3632	0.7553	
-0.4793	0.3860	0.8502	
-0.5100	0.3953	0.8981	
-0.5257	0.4024	0.9235	
-0.5350	0.4055	0.9381	
-0.5410	0.4067	0.9472	
-0.5452	0.4075	0.9535	
-0.5483	0.4085	0.9583	
-0.5507	0.4100	0.9624	
-0.5527	0.4112	0.9658	
-0.5544	0.4123	0.9687	
-0.5559	0.4132	0.9712	
-0.5571	0.4139	0.9733	
-0.5583	0.4145	0.9752	
-0.5593	0.4150	0.9768	
-0.5601	0.4152	0.9782	
-0.5609	0.4155	0.9794	
-0.5617	0.4158	0.9806	
-0.5623	0.4160	0.9816	
-0.5629	0.4163	0.9825	
-0.5634	0.4163	0.9833	
-0.5639	0.4165	0.9840	
-0.5643	0.4164	0.9846	
-0.5647	0.4165	0.9852	
-0.5651	0.4166	0.9858	
-0.5654	0.4166	0.9862	
-0.5657	0.4167	0.9867	
-0.5659	0.4168	0.9871	
-0.5662	0.4168	0.9875	
-0.5664	0.4169	0.9878	
-0.5666	0.4169	0.9881	
-0.5668	0.4169	0.9884	
-0.5670	0.4169	0.9887	
-0.5672	0.4168	0.9889	
-0.5674	0.4168	0.9891	
-0.5675	0.4169	0.9894	
-0.5676	0.4169	0.9896	
-0.5678	0.4168	0.9898	
-0.5679	0.4168	0.9899	
-0.5680	0.4168	0.9901	
-0.5682	0.4168	0.9903	
-0.5683	0.4168	0.9904	
-0.5684	0.4167	0.9905	
-0.5685	0.4167	0.9907	
-0.5686	0.4166	0.9908	
-0.5686	0.4166	0.9909	
-0.5687	0.4165	0.9909	
-0.5688	0.4164	0.9910	
-0.5688	0.4164	0.9911	
-0.5689	0.4162	0.9911	
-0.5690	0.4161	0.9912	
-0.5691	0.4159	0.9912	
-0.5691	0.4158	0.9913	
-0.5692	0.4157	0.9913	
-0.5693	0.4156	0.9914	
-0.5694	0.4154	0.9914	
-0.5694	0.4153	0.9914	
-0.5695	0.4152	0.9915	
-0.5695	0.4152	0.9915	
-0.5696	0.4151	0.9916	
-0.5696	0.4150	0.9916	
-0.5697	0.4150	0.9916	
-0.5697	0.4149	0.9917	
-0.5697	0.4148	0.9917	
-0.5698	0.4147	0.9917	
-0.5698	0.4147	0.9918	
-0.5699	0.4146	0.9918	
-0.5699	0.4146	0.9918	
-0.5699	0.4145	0.9918	
-0.5699	0.4144	0.9918	
-0.5700	0.4143	0.9918	
-0.5700	0.4143	0.9919	
-0.5701	0.4142	0.9919	
-0.5701	0.4141	0.9919	
-0.5701	0.4141	0.9919	
-0.5701	0.4141	0.9919	
-0.5702	0.4140	0.9919	
-0.5702	0.4140	0.9920	
-0.5702	0.4139	0.9919	
-0.5702	0.4138	0.9920	
-0.5702	0.4138	0.9920	
-0.5703	0.4136	0.9919	
-0.5703	0.4135	0.9919	
-0.5703	0.4135	0.9919	
-0.5703	0.4134	0.9919	
-0.5704	0.4133	0.9919	
-0.5704	0.4132	0.9919	
-0.5704	0.4132	0.9919	
-0.5704	0.4131	0.9919	
-0.5704	0.4131	0.9920	
-0.5705	0.4131	0.9920	
-0.5705	0.4130	0.9919	
-0.5705	0.4130	0.9920	
-0.5705	0.4129	0.9920	
-0.5705	0.4127	0.9919	
-0.5706	0.4127	0.9919	
-0.5706	0.4127	0.9920	
-0.5706	0.4126	0.9920	
-0.5706	0.4125	0.9920	
-0.5706	0.4125	0.9920	
-0.5707	0.4124	0.9920	
-0.5707	0.4125	0.9921	
-0.5707	0.4123	0.9920	
-0.5707	0.4122	0.9920	
-0.5707	0.4121	0.9919	
-0.5708	0.4121	0.9920	
-0.5708	0.4120	0.9919	
-0.5708	0.4118	0.9918	
-0.5708	0.4118	0.9919	
-0.5708	0.4117	0.9919	
-0.5708	0.4117	0.9919	
-0.5709	0.4117	0.9920	
-0.5709	0.4116	0.9919	
-0.5709	0.4114	0.9919	
-0.5711	0.4106	0.9919	
-0.5713	0.4108	0.9922	
-0.5715	0.4101	0.9922	
-0.5716	0.4099	0.9922	
-0.5717	0.4096	0.9922	
-0.5718	0.4097	0.9924	
-0.5718	0.4087	0.9921	
-0.5719	0.4084	0.9921	
-0.5720	0.4078	0.9920	
-0.5722	0.4077	0.9921	
-0.5723	0.4074	0.9922	
-0.5725	0.4060	0.9919	
-0.5728	0.4038	0.9913	
-0.5729	0.4018	0.9906	
-0.5730	0.4003	0.9901	
-0.5731	0.3989	0.9897	
-0.5733	0.3977	0.9894	
-0.5733	0.3976	0.9895	
-0.5734	0.3971	0.9893	
-0.5734	0.3967	0.9892	
-0.5734	0.3969	0.9893	
-0.5734	0.3965	0.9891	
-0.5735	0.3963	0.9891	
-0.5735	0.3966	0.9893	
-0.5735	0.3963	0.9891	
-0.5735	0.3964	0.9892	
-0.5737	0.3955	0.9890	
-0.5736	0.3952	0.9888	
-0.5736	0.3956	0.9890	
-0.5736	0.3956	0.9890	
-0.5737	0.3951	0.9889	
-0.5737	0.3950	0.9889	
-0.5738	0.3953	0.9891	
-0.5736	0.3950	0.9887	
-0.5737	0.3951	0.9889	
-0.5738	0.3952	0.9890	
-0.5738	0.3953	0.9892	
-0.5739	0.3947	0.9890	
-0.5739	0.3949	0.9891	
-0.5738	0.3950	0.9891	
-0.5738	0.3946	0.9888	
-0.5739	0.3943	0.9888	
-0.5739	0.3944	0.9889	
-0.5739	0.3944	0.9889	
-0.5739	0.3942	0.9888	
-0.5739	0.3941	0.9887	
-0.5739	0.3940	0.9887	
-0.5739	0.3940	0.9887	
-0.5740	0.3940	0.9888	
-0.5740	0.3944	0.9890	
-0.5741	0.3942	0.9891	
-0.5741	0.3937	0.9888	
-0.5740	0.3938	0.9888	
-0.5741	0.3938	0.9890	
-0.5741	0.3935	0.9888	
-0.5741	0.3932	0.9886	
-0.5742	0.3933	0.9888	
-0.5741	0.3933	0.9887	
-0.5742	0.3930	0.9887	
-0.5741	0.3930	0.9886	
-0.5742	0.3932	0.9887	
-0.5743	0.3934	0.9890	
-0.5742	0.3931	0.9887	
-0.5742	0.3926	0.9885	
-0.5741	0.3926	0.9884	
-0.5742	0.3928	0.9887	
-0.5743	0.3930	0.9889	
-0.5743	0.3928	0.9887	
-0.5742	0.3926	0.9886	
-0.5742	0.3925	0.9886	
-0.5743	0.3925	0.9886	
-0.5743	0.3926	0.9887	
-0.5743	0.3926	0.9886	
-0.5744	0.3921	0.9887	
-0.5744	0.3923	0.9887	
-0.5743	0.3924	0.9886	
-0.5743	0.3926	0.9887	
-0.5744	0.3919	0.9886	
-0.5742	0.3921	0.9884	
-0.5743	0.3921	0.9885	
-0.5744	0.3921	0.9887	
-0.5745	0.3920	0.9887	
-0.5745	0.3921	0.9887	
-0.5744	0.3921	0.9886	
-0.5744	0.3917	0.9884	
-0.5744	0.3919	0.9886	
-0.5745	0.3920	0.9887	
-0.5744	0.3923	0.9887	
-0.5745	0.3917	0.9886	
-0.5744	0.3914	0.9884	
-0.5745	0.3915	0.9884	
-0.5745	0.3912	0.9884	
-0.5745	0.3914	0.9885	
-0.5746	0.3919	0.9887	
-0.5746	0.3919	0.9888	
-0.5745	0.3916	0.9886	
-0.5744	0.3913	0.9883	
-0.5745	0.3912	0.9883	
-0.5745	0.3913	0.9885	
-0.5746	0.3918	0.9887	
-0.5746	0.3918	0.9888	
-0.5746	0.3916	0.9887	
-0.5746	0.3913	0.9886	
-0.5745	0.3911	0.9883	
-0.5747	0.3905	0.9883	
-0.5746	0.3911	0.9885	
-0.5747	0.3914	0.9887	
-0.5747	0.3911	0.9886	
-0.5746	0.3913	0.9886	
-0.5747	0.3915	0.9888	
-0.5747	0.3907	0.9884	
-0.5746	0.3910	0.9884	
-0.5747	0.3906	0.9883	
-0.5747	0.3908	0.9885	
-0.5746	0.3906	0.9883	
-0.5747	0.3911	0.9886	
-0.5747	0.3910	0.9886	
-0.5747	0.3911	0.9887	
-0.5747	0.3910	0.9886	
-0.5747	0.3909	0.9886	
-0.5747	0.3906	0.9884	
-0.5747	0.3899	0.9880	
-0.5748	0.3905	0.9884	
-0.5748	0.3907	0.9885	
-0.5748	0.3907	0.9886	
-0.5748	0.3909	0.9887	
-0.5749	0.3904	0.9886	
-0.5748	0.3892	0.9879	
-0.5748	0.3894	0.9880	
-0.5748	0.3898	0.9882	
-0.5749	0.3909	0.9888	
-0.5749	0.3911	0.9889	
-0.5748	0.3904	0.9885	
-0.5748	0.3898	0.9883	
-0.5748	0.3893	0.9880	
-0.5749	0.3902	0.9885	
-0.5748	0.3900	0.9883	
-0.5749	0.3899	0.9884	
-0.5749	0.3904	0.9886	
-0.5749	0.3900	0.9885	
-0.5749	0.3896	0.9883	
-0.5749	0.3894	0.9881	
-0.5748	0.3890	0.9879	
-0.5748	0.3896	0.9881	
-0.5750	0.3902	0.9887	
-0.5750	0.3896	0.9884	
-0.5749	0.3896	0.9883	
-0.5749	0.3899	0.9884	
-0.5750	0.3905	0.9888	
-0.5750	0.3905	0.9887	
-0.5750	0.3893	0.9882	
-0.5750	0.3898	0.9885	
-0.5749	0.3893	0.9881	
-0.5749	0.3893	0.9881	
-0.5750	0.3898	0.9885	
-0.5750	0.3897	0.9884	
-0.5750	0.3893	0.9883	
-0.5750	0.3896	0.9884	
-0.5750	0.3895	0.9884	
-0.5750	0.3893	0.9883	
-0.5751	0.3899	0.9887	
-0.5751	0.3895	0.9885	
-0.5750	0.3889	0.9881	
-0.5749	0.3877	0.9874	
-0.5751	0.3888	0.9882	
-0.5751	0.3903	0.9889	
-0.5752	0.3890	0.9884	
-0.5751	0.3880	0.9879	
-0.5751	0.3890	0.9882	
-0.5752	0.3898	0.9888	
-0.5751	0.3883	0.9880	
-0.5751	0.3881	0.9879	
-0.5752	0.3873	0.9877	
-0.5753	0.3883	0.9882	
-0.5752	0.3884	0.9881	
-0.5753	0.3874	0.9879	
-0.5753	0.3872	0.9878	
-0.5753	0.3871	0.9878	
-0.5754	0.3860	0.9873	
-0.5754	0.3866	0.9877	
-0.5754	0.3857	0.9874	
-0.5756	0.3850	0.9872	
