Loss_Adversary	Loss_Target	
-0.0786	0.2883	0.5075	
-0.1223	0.2857	0.5992	
-0.1605	0.2959	0.6941	
-0.1853	0.3107	0.7654	
-0.1993	0.3215	0.8084	
-0.2073	0.3229	0.8272	
-0.2109	0.3223	0.8343	
-0.2138	0.3184	0.8361	
-0.2162	0.3140	0.8360	
-0.2172	0.3096	0.8331	
-0.2187	0.3034	0.8292	
-0.2200	0.2966	0.8239	
-0.2212	0.2899	0.8187	
-0.2207	0.2869	0.8142	
-0.2227	0.2796	0.8100	
-0.2221	0.2726	0.8006	
-0.2238	0.2624	0.7921	
-0.2225	0.2564	0.7824	
-0.2247	0.2493	0.7789	
-0.2257	0.2487	0.7805	
-0.2271	0.2478	0.7822	
-0.2286	0.2471	0.7849	
-0.2281	0.2459	0.7824	
-0.2296	0.2414	0.7802	
-0.2298	0.2351	0.7734	
-0.2322	0.2256	0.7674	
-0.2312	0.2314	0.7720	
-0.2318	0.2349	0.7774	
-0.2336	0.2288	0.7742	
-0.2333	0.2299	0.7749	
-0.2348	0.2308	0.7792	
-0.2359	0.2318	0.7826	
-0.2379	0.2337	0.7893	
-0.2356	0.2459	0.7985	
-0.2394	0.2385	0.7982	
-0.2391	0.2367	0.7954	
-0.2411	0.2234	0.7842	
-0.2424	0.2216	0.7849	
-0.2440	0.2163	0.7823	
-0.2444	0.2151	0.7817	
-0.2470	0.2200	0.7931	
-0.2493	0.2097	0.7859	
-0.2501	0.1964	0.7722	
-0.2522	0.1963	0.7766	
-0.2548	0.1927	0.7780	
-0.2559	0.1900	0.7773	
-0.2559	0.1749	0.7596	
-0.2593	0.1828	0.7762	
-0.2604	0.1854	0.7817	
-0.2636	0.1638	0.7633	
-0.2652	0.1695	0.7734	
-0.2675	0.1663	0.7748	
-0.2682	0.1618	0.7710	
-0.2708	0.1578	0.7719	
-0.2728	0.1615	0.7806	
-0.2742	0.1436	0.7628	
-0.2748	0.1629	0.7865	
-0.2756	0.1546	0.7787	
-0.2765	0.1489	0.7739	
-0.2778	0.1588	0.7884	
-0.2794	0.1390	0.7687	
-0.2793	0.1478	0.7788	
-0.2783	0.1518	0.7812	
-0.2802	0.1468	0.7794	
-0.2808	0.1514	0.7860	
-0.2786	0.1391	0.7670	
-0.2789	0.1712	0.8051	
-0.2804	0.1390	0.7708	
-0.2812	0.1478	0.7828	
-0.2811	0.1379	0.7710	
-0.2809	0.1683	0.8060	
-0.2824	0.1349	0.7703	
-0.2813	0.1559	0.7924	
-0.2825	0.1281	0.7625	
-0.2816	0.1569	0.7944	
-0.2822	0.1526	0.7907	
-0.2823	0.1376	0.7732	
-0.2833	0.1548	0.7955	
-0.2803	0.1451	0.7776	
-0.2835	0.1399	0.7786	
-0.2834	0.1442	0.7834	
-0.2824	0.1435	0.7804	
-0.2842	0.1446	0.7855	
-0.2833	0.1391	0.7772	
-0.2844	0.1387	0.7790	
-0.2841	0.1406	0.7808	
-0.2835	0.1455	0.7850	
-0.2817	0.1538	0.7908	
-0.2842	0.1351	0.7744	
-0.2840	0.1422	0.7822	
-0.2832	0.1407	0.7788	
-0.2839	0.1463	0.7868	
-0.2832	0.1476	0.7868	
-0.2834	0.1400	0.7784	
-0.2835	0.1333	0.7708	
-0.2844	0.1630	0.8076	
-0.2828	0.1235	0.7579	
-0.2845	0.1596	0.8038	
-0.2839	0.1320	0.7700	
-0.2840	0.1497	0.7911	
-0.2840	0.1430	0.7834	
-0.2833	0.1315	0.7682	
-0.2830	0.1601	0.8010	
-0.2821	0.1232	0.7561	
-0.2851	0.1630	0.8090	
-0.2848	0.1343	0.7748	
-0.2845	0.1464	0.7882	
-0.2840	0.1422	0.7823	
-0.2839	0.1335	0.7718	
-0.2828	0.1524	0.7916	
-0.2830	0.1427	0.7808	
-0.2846	0.1370	0.7776	
-0.2852	0.1455	0.7888	
-0.2845	0.1366	0.7770	
-0.2831	0.1454	0.7842	
-0.2845	0.1444	0.7860	
