Loss_Adversary	Loss_Target	
-0.2182	0.1354	0.5076	
-0.2318	0.0925	0.4972	
-0.2451	0.0429	0.4807	
-0.2576	0.0127	0.4788	
-0.2654	0.0018	0.4840	
-0.2674	0.0009	0.4868	
-0.2677	0.0016	0.4881	
-0.2676	0.0049	0.4906	
-0.2685	0.0031	0.4907	
-0.2692	0.0014	0.4906	
-0.2694	0.0016	0.4911	
-0.2693	0.0027	0.4918	
-0.2696	0.0021	0.4920	
-0.2698	0.0022	0.4923	
-0.2700	0.0020	0.4925	
-0.2702	0.0019	0.4928	
-0.2704	0.0015	0.4929	
-0.2707	0.0009	0.4928	
-0.2704	0.0024	0.4935	
-0.2704	0.0025	0.4938	
-0.2708	0.0014	0.4936	
-0.2710	0.0012	0.4936	
-0.2708	0.0022	0.4941	
-0.2709	0.0021	0.4942	
-0.2709	0.0024	0.4945	
-0.2711	0.0017	0.4943	
-0.2714	0.0011	0.4943	
-0.2713	0.0014	0.4945	
-0.2714	0.0013	0.4946	
-0.2714	0.0016	0.4948	
-0.2712	0.0023	0.4950	
-0.2716	0.0009	0.4945	
-0.2715	0.0016	0.4949	
-0.2715	0.0015	0.4949	
-0.2715	0.0019	0.4951	
-0.2717	0.0009	0.4948	
-0.2717	0.0013	0.4951	
-0.2717	0.0017	0.4953	
-0.2718	0.0012	0.4952	
-0.2716	0.0019	0.4955	
-0.2718	0.0013	0.4953	
-0.2718	0.0014	0.4954	
-0.2716	0.0022	0.4956	
-0.2718	0.0017	0.4956	
-0.2719	0.0012	0.4954	
-0.2718	0.0019	0.4957	
-0.2716	0.0024	0.4959	
-0.2720	0.0006	0.4950	
-0.2718	0.0016	0.4956	
-0.2715	0.0028	0.4959	
-0.2720	0.0011	0.4955	
-0.2719	0.0017	0.4957	
-0.2719	0.0017	0.4958	
-0.2720	0.0012	0.4956	
-0.2719	0.0020	0.4959	
-0.2719	0.0018	0.4960	
-0.2722	0.0009	0.4956	
-0.2720	0.0017	0.4960	
-0.2717	0.0028	0.4963	
-0.2722	0.0007	0.4956	
-0.2721	0.0023	0.4966	
-0.2722	0.0031	0.4975	
-0.2751	0.0143	0.5119	
-0.3341	0.2840	0.8397	
-0.3478	0.3847	0.9471	
-0.3522	0.4050	0.9717	
-0.3548	0.4073	0.9783	
-0.3565	0.4060	0.9805	
-0.3576	0.4036	0.9804	
-0.3584	0.4008	0.9795	
-0.3591	0.3980	0.9785	
-0.3596	0.3956	0.9775	
-0.3601	0.3932	0.9764	
-0.3606	0.3905	0.9752	
-0.3611	0.3875	0.9736	
-0.3617	0.3850	0.9726	
-0.3622	0.3818	0.9710	
-0.3627	0.3789	0.9695	
-0.3632	0.3759	0.9680	
-0.3637	0.3728	0.9664	
-0.3642	0.3706	0.9653	
-0.3647	0.3679	0.9640	
-0.3652	0.3654	0.9629	
-0.3656	0.3617	0.9607	
-0.3661	0.3590	0.9594	
-0.3667	0.3554	0.9575	
-0.3671	0.3525	0.9559	
-0.3676	0.3495	0.9543	
-0.3680	0.3471	0.9530	
-0.3684	0.3450	0.9521	
-0.3688	0.3432	0.9513	
-0.3693	0.3409	0.9503	
-0.3696	0.3383	0.9489	
-0.3700	0.3338	0.9459	
-0.3704	0.3332	0.9461	
-0.3707	0.3311	0.9450	
-0.3711	0.3274	0.9425	
-0.3713	0.3277	0.9432	
-0.3715	0.3260	0.9422	
-0.3718	0.3257	0.9424	
-0.3719	0.3280	0.9446	
-0.3722	0.3220	0.9401	
-0.3723	0.3234	0.9415	
-0.3725	0.3246	0.9428	
-0.3726	0.3224	0.9413	
-0.3727	0.3195	0.9390	
-0.3729	0.3189	0.9389	
-0.3731	0.3205	0.9405	
-0.3731	0.3221	0.9419	
-0.3732	0.3190	0.9394	
-0.3734	0.3184	0.9394	
-0.3733	0.3208	0.9413	
-0.3734	0.3173	0.9385	
-0.3735	0.3193	0.9403	
-0.3736	0.3180	0.9394	
-0.3737	0.3169	0.9387	
-0.3737	0.3212	0.9423	
-0.3737	0.3190	0.9405	
-0.3737	0.3186	0.9402	
-0.3737	0.3178	0.9396	
-0.3739	0.3199	0.9416	
-0.3741	0.3151	0.9379	
-0.3740	0.3175	0.9398	
-0.3740	0.3193	0.9413	
-0.3739	0.3176	0.9397	
-0.3741	0.3168	0.9394	
-0.3742	0.3172	0.9399	
-0.3742	0.3196	0.9418	
-0.3742	0.3166	0.9394	
-0.3742	0.3196	0.9418	
-0.3742	0.3180	0.9406	
-0.3742	0.3166	0.9395	
-0.3743	0.3183	0.9409	
-0.3744	0.3181	0.9410	
-0.3745	0.3146	0.9383	
-0.3743	0.3173	0.9402	
-0.3744	0.3177	0.9407	
-0.3744	0.3200	0.9425	
-0.3745	0.3173	0.9405	
-0.3745	0.3198	0.9426	
-0.3745	0.3157	0.9392	
-0.3745	0.3172	0.9404	
-0.3744	0.3171	0.9402	
-0.3744	0.3191	0.9418	
-0.3745	0.3190	0.9419	
-0.3746	0.3190	0.9421	
-0.3746	0.3182	0.9415	
-0.3747	0.3186	0.9419	
-0.3747	0.3174	0.9409	
-0.3748	0.3171	0.9409	
-0.3747	0.3146	0.9388	
-0.3748	0.3193	0.9427	
-0.3746	0.3213	0.9441	
-0.3747	0.3168	0.9406	
-0.3749	0.3142	0.9387	
-0.3750	0.3188	0.9427	
-0.3748	0.3230	0.9457	
-0.3749	0.3154	0.9397	
-0.3749	0.3156	0.9399	
-0.3749	0.3227	0.9457	
-0.3749	0.3167	0.9408	
-0.3750	0.3197	0.9433	
-0.3750	0.3194	0.9431	
-0.3748	0.3144	0.9388	
-0.3749	0.3189	0.9426	
-0.3750	0.3182	0.9422	
-0.3751	0.3181	0.9422	
-0.3749	0.3185	0.9423	
-0.3750	0.3208	0.9443	
-0.3750	0.3160	0.9404	
-0.3751	0.3138	0.9388	
-0.3749	0.3194	0.9430	
-0.3749	0.3174	0.9413	
-0.3750	0.3190	0.9429	
-0.3751	0.3210	0.9446	
-0.3751	0.3145	0.9393	
-0.3751	0.3211	0.9447	
