Loss_Adversary	Loss_Target	
-0.1913	0.3184	0.6084	
-0.2530	0.3503	0.7466	
-0.2940	0.3757	0.8420	
-0.3156	0.3873	0.8907	
-0.3264	0.3946	0.9163	
-0.3329	0.3982	0.9310	
-0.3375	0.3997	0.9408	
-0.3410	0.4009	0.9480	
-0.3434	0.4020	0.9533	
-0.3454	0.4024	0.9573	
-0.3469	0.4028	0.9604	
-0.3481	0.4036	0.9632	
-0.3492	0.4043	0.9656	
-0.3501	0.4049	0.9678	
-0.3509	0.4056	0.9698	
-0.3516	0.4060	0.9715	
-0.3523	0.4062	0.9729	
-0.3528	0.4065	0.9741	
-0.3534	0.4068	0.9753	
-0.3539	0.4068	0.9763	
-0.3543	0.4069	0.9772	
-0.3547	0.4068	0.9778	
-0.3551	0.4069	0.9785	
-0.3554	0.4067	0.9790	
-0.3557	0.4068	0.9795	
-0.3560	0.4069	0.9802	
-0.3562	0.4068	0.9805	
-0.3564	0.4069	0.9810	
-0.3567	0.4069	0.9814	
-0.3569	0.4068	0.9816	
-0.3571	0.4067	0.9819	
-0.3572	0.4065	0.9821	
-0.3574	0.4064	0.9823	
-0.3576	0.4060	0.9824	
-0.3577	0.4057	0.9824	
-0.3579	0.4053	0.9822	
-0.3580	0.4050	0.9823	
-0.3581	0.4048	0.9823	
-0.3583	0.4043	0.9822	
-0.3584	0.4039	0.9820	
-0.3585	0.4035	0.9819	
-0.3586	0.4031	0.9818	
-0.3587	0.4026	0.9815	
-0.3588	0.4018	0.9811	
-0.3589	0.4010	0.9807	
-0.3590	0.4002	0.9802	
-0.3592	0.3992	0.9797	
-0.3593	0.3983	0.9791	
-0.3593	0.3973	0.9784	
-0.3595	0.3964	0.9779	
-0.3596	0.3953	0.9772	
-0.3597	0.3943	0.9767	
-0.3598	0.3929	0.9756	
-0.3599	0.3915	0.9746	
-0.3599	0.3901	0.9737	
-0.3601	0.3882	0.9723	
-0.3602	0.3874	0.9720	
-0.3602	0.3854	0.9703	
-0.3603	0.3844	0.9695	
-0.3602	0.3828	0.9681	
-0.3603	0.3810	0.9669	
-0.3605	0.3773	0.9642	
-0.3607	0.3738	0.9616	
-0.3612	0.3731	0.9620	
-0.3614	0.3695	0.9595	
-0.3622	0.3632	0.9557	
-0.3643	0.3560	0.9536	
-0.3672	0.3472	0.9517	
-0.3691	0.3377	0.9475	
-0.3702	0.3258	0.9396	
-0.3711	0.3218	0.9381	
-0.3716	0.3128	0.9317	
-0.3721	0.3125	0.9322	
-0.3721	0.3075	0.9281	
-0.3721	0.3068	0.9275	
-0.3730	0.3082	0.9303	
-0.3729	0.2984	0.9221	
-0.3734	0.2995	0.9240	
-0.3739	0.3012	0.9262	
-0.3736	0.2970	0.9223	
-0.3739	0.2937	0.9202	
-0.3740	0.2932	0.9199	
-0.3741	0.2920	0.9190	
-0.3744	0.2934	0.9208	
-0.3746	0.2899	0.9183	
-0.3746	0.2903	0.9185	
-0.3747	0.2924	0.9205	
-0.3746	0.2871	0.9161	
-0.3750	0.2910	0.9200	
-0.3751	0.2826	0.9132	
-0.3754	0.2899	0.9197	
-0.3753	0.2842	0.9150	
-0.3754	0.2876	0.9178	
-0.3756	0.2858	0.9168	
-0.3754	0.2827	0.9139	
-0.3755	0.2895	0.9197	
-0.3756	0.2817	0.9133	
-0.3758	0.2790	0.9115	
-0.3758	0.2796	0.9120	
-0.3761	0.2838	0.9159	
-0.3760	0.2859	0.9176	
-0.3757	0.2765	0.9093	
-0.3765	0.2878	0.9200	
-0.3763	0.2780	0.9116	
-0.3763	0.2767	0.9106	
-0.3768	0.2885	0.9211	
-0.3766	0.2775	0.9118	
-0.3765	0.2743	0.9089	
-0.3766	0.2808	0.9145	
-0.3770	0.2816	0.9159	
-0.3770	0.2723	0.9082	
-0.3773	0.2792	0.9144	
-0.3773	0.2743	0.9104	
-0.3774	0.2711	0.9080	
-0.3778	0.2767	0.9133	
-0.3782	0.2809	0.9175	
-0.3782	0.2649	0.9044	
-0.3792	0.2767	0.9158	
-0.3795	0.2673	0.9086	
-0.3805	0.2795	0.9205	
-0.3812	0.2597	0.9056	
-0.3832	0.2607	0.9100	
-0.3851	0.2515	0.9060	
-0.3869	0.2488	0.9070	
-0.3883	0.2408	0.9029	
-0.3895	0.2376	0.9026	
-0.3905	0.2410	0.9073	
-0.3912	0.2324	0.9015	
-0.3921	0.2317	0.9024	
-0.3927	0.2296	0.9019	
-0.3931	0.2295	0.9025	
-0.3933	0.2206	0.8956	
-0.3939	0.2302	0.9046	
-0.3940	0.2251	0.9006	
-0.3939	0.2182	0.8947	
-0.3942	0.2146	0.8924	
-0.3945	0.2343	0.9089	
-0.3942	0.2136	0.8915	
-0.3946	0.2215	0.8988	
-0.3948	0.2144	0.8932	
-0.3950	0.2186	0.8970	
-0.3950	0.2134	0.8928	
-0.3949	0.2253	0.9023	
-0.3950	0.2138	0.8931	
-0.3951	0.2149	0.8941	
-0.3955	0.2205	0.8995	
-0.3953	0.2085	0.8893	
-0.3957	0.2220	0.9012	
-0.3953	0.2177	0.8968	
-0.3958	0.2152	0.8958	
-0.3958	0.2214	0.9008	
-0.3959	0.2159	0.8964	
-0.3957	0.2135	0.8941	
-0.3959	0.2191	0.8992	
-0.3960	0.2258	0.9048	
-0.3957	0.2073	0.8890	
-0.3964	0.2233	0.9034	
-0.3960	0.2099	0.8917	
-0.3962	0.2270	0.9061	
-0.3958	0.2045	0.8869	
-0.3963	0.2183	0.8992	
-0.3962	0.2110	0.8930	
-0.3963	0.2215	0.9018	
-0.3962	0.2107	0.8927	
-0.3964	0.2169	0.8982	
-0.3964	0.2101	0.8926	
-0.3964	0.2130	0.8949	
-0.3963	0.2189	0.8997	
-0.3963	0.2069	0.8899	
-0.3965	0.2212	0.9019	
-0.3963	0.2085	0.8912	
-0.3967	0.2184	0.9000	
-0.3964	0.2044	0.8880	
-0.3967	0.2120	0.8948	
-0.3968	0.2161	0.8982	
-0.3967	0.2142	0.8965	
-0.3968	0.2115	0.8945	
-0.3967	0.2153	0.8974	
-0.3966	0.2119	0.8945	
-0.3966	0.2125	0.8950	
-0.3968	0.2112	0.8942	
-0.3970	0.2098	0.8934	
-0.3967	0.2120	0.8947	
-0.3967	0.2089	0.8922	
-0.3969	0.2100	0.8934	
-0.3968	0.2096	0.8929	
-0.3969	0.2139	0.8966	
-0.3969	0.2138	0.8966	
-0.3971	0.2092	0.8931	
-0.3969	0.2112	0.8945	
-0.3968	0.2092	0.8926	
-0.3971	0.2205	0.9024	
-0.3970	0.2035	0.8884	
-0.3968	0.2142	0.8968	
-0.3970	0.2080	0.8920	
-0.3973	0.2129	0.8965	
-0.3973	0.2098	0.8939	
-0.3970	0.2146	0.8974	
-0.3970	0.2179	0.9001	
-0.3970	0.2072	0.8913	
-0.3973	0.2157	0.8989	
-0.3971	0.2037	0.8886	
-0.3968	0.2096	0.8929	
-0.3972	0.2114	0.8952	
-0.3972	0.2107	0.8946	
-0.3971	0.2120	0.8955	
-0.3971	0.2072	0.8915	
-0.3972	0.2133	0.8967	
-0.3971	0.2067	0.8911	
-0.3974	0.2151	0.8986	
-0.3971	0.2036	0.8886	
-0.3973	0.2142	0.8976	
-0.3970	0.2081	0.8922	
-0.3971	0.2131	0.8964	
-0.3970	0.2111	0.8946	
-0.3972	0.2122	0.8958	
-0.3974	0.2113	0.8955	
-0.3975	0.2132	0.8971	
-0.3971	0.2074	0.8917	
-0.3975	0.2168	0.9001	
-0.3971	0.2029	0.8880	
-0.3973	0.2184	0.9012	
-0.3971	0.2022	0.8874	
-0.3974	0.2182	0.9011	
-0.3974	0.2047	0.8900	
-0.3975	0.2117	0.8959	
-0.3973	0.2074	0.8921	
-0.3974	0.2160	0.8994	
-0.3973	0.2098	0.8941	
-0.3973	0.2110	0.8949	
-0.3973	0.2150	0.8983	
-0.3973	0.2122	0.8961	
-0.3975	0.2178	0.9008	
-0.3973	0.2079	0.8925	
-0.3974	0.2183	0.9012	
-0.3971	0.2040	0.8889	
-0.3974	0.2186	0.9015	
-0.3972	0.2052	0.8901	
-0.3974	0.2124	0.8964	
-0.3974	0.2063	0.8913	
-0.3975	0.2144	0.8981	
-0.3973	0.2031	0.8885	
-0.3975	0.2199	0.9026	
-0.3973	0.2060	0.8909	
-0.3975	0.2088	0.8935	
-0.3975	0.2162	0.8996	
-0.3971	0.2012	0.8866	
-0.3975	0.2155	0.8991	
-0.3974	0.2074	0.8923	
-0.3974	0.2081	0.8928	
-0.3976	0.2148	0.8986	
-0.3972	0.2074	0.8918	
