Loss_Adversary	Loss_Target	
-0.0917	0.2691	0.4524	
-0.1252	0.2237	0.4741	
-0.1521	0.1852	0.4893	
-0.1709	0.1619	0.5038	
-0.1861	0.1438	0.5160	
-0.1967	0.1352	0.5286	
-0.2070	0.1294	0.5433	
-0.2145	0.1296	0.5585	
-0.2223	0.1340	0.5786	
-0.2273	0.1477	0.6024	
-0.2351	0.1629	0.6331	
-0.2381	0.1915	0.6678	
-0.2439	0.2198	0.7076	
-0.2483	0.2493	0.7459	
-0.2509	0.2779	0.7797	
-0.2547	0.3003	0.8097	
-0.2582	0.3190	0.8355	
-0.2599	0.3398	0.8596	
-0.2613	0.3587	0.8813	
-0.2641	0.3717	0.8999	
-0.2666	0.3812	0.9145	
-0.2677	0.3901	0.9254	
-0.2694	0.3938	0.9327	
-0.2705	0.3968	0.9377	
-0.2713	0.3989	0.9416	
-0.2717	0.4014	0.9448	
-0.2723	0.4031	0.9478	
-0.2730	0.4046	0.9505	
-0.2733	0.4061	0.9526	
-0.2744	0.4057	0.9546	
-0.2751	0.4058	0.9559	
-0.2738	0.4096	0.9573	
-0.2751	0.4087	0.9588	
-0.2753	0.4093	0.9599	
-0.2764	0.4079	0.9608	
-0.2754	0.4105	0.9614	
-0.2777	0.4066	0.9619	
-0.2779	0.4068	0.9625	
-0.2787	0.4054	0.9628	
-0.2785	0.4059	0.9630	
-0.2796	0.4037	0.9629	
-0.2793	0.4042	0.9629	
-0.2800	0.4028	0.9627	
-0.2800	0.4022	0.9623	
-0.2813	0.3988	0.9615	
-0.2820	0.3967	0.9607	
-0.2821	0.3957	0.9599	
-0.2825	0.3935	0.9585	
-0.2833	0.3903	0.9570	
-0.2838	0.3877	0.9553	
-0.2835	0.3862	0.9533	
-0.2850	0.3811	0.9510	
-0.2854	0.3782	0.9491	
-0.2859	0.3745	0.9463	
-0.2855	0.3720	0.9431	
-0.2875	0.3650	0.9399	
-0.2875	0.3618	0.9369	
-0.2872	0.3591	0.9334	
-0.2886	0.3531	0.9302	
-0.2877	0.3519	0.9273	
-0.2885	0.3467	0.9238	
-0.2885	0.3424	0.9194	
-0.2902	0.3358	0.9163	
-0.2901	0.3331	0.9132	
-0.2911	0.3282	0.9104	
-0.2914	0.3250	0.9079	
-0.2918	0.3205	0.9041	
-0.2918	0.3178	0.9015	
-0.2921	0.3137	0.8979	
-0.2921	0.3103	0.8945	
-0.2921	0.3076	0.8918	
-0.2922	0.3065	0.8908	
-0.2923	0.3070	0.8916	
-0.2933	0.3037	0.8903	
-0.2925	0.3011	0.8860	
-0.2932	0.2990	0.8853	
-0.2930	0.2978	0.8838	
-0.2926	0.2979	0.8831	
-0.2927	0.2970	0.8823	
-0.2928	0.2963	0.8819	
-0.2933	0.2962	0.8828	
-0.2933	0.2965	0.8831	
-0.2936	0.2939	0.8812	
-0.2939	0.2930	0.8808	
-0.2933	0.2946	0.8812	
-0.2935	0.2938	0.8808	
-0.2931	0.2952	0.8814	
-0.2935	0.2944	0.8814	
-0.2937	0.2924	0.8798	
-0.2927	0.2942	0.8797	
-0.2921	0.2958	0.8799	
-0.2936	0.2910	0.8781	
-0.2933	0.2916	0.8782	
-0.2943	0.2903	0.8789	
-0.2941	0.2919	0.8801	
-0.2932	0.2930	0.8794	
-0.2936	0.2916	0.8788	
-0.2946	0.2907	0.8799	
-0.2938	0.2930	0.8806	
-0.2942	0.2921	0.8804	
-0.2943	0.2900	0.8785	
-0.2933	0.2907	0.8772	
-0.2929	0.2930	0.8787	
-0.2944	0.2905	0.8792	
-0.2947	0.2891	0.8785	
-0.2936	0.2900	0.8772	
-0.2938	0.2901	0.8777	
-0.2939	0.2906	0.8783	
-0.2938	0.2901	0.8777	
-0.2943	0.2894	0.8781	
-0.2946	0.2903	0.8795	
-0.2923	0.2953	0.8799	
-0.2947	0.2902	0.8796	
-0.2945	0.2902	0.8793	
-0.2947	0.2887	0.8780	
-0.2940	0.2906	0.8786	
-0.2940	0.2910	0.8789	
-0.2944	0.2908	0.8795	
-0.2941	0.2911	0.8794	
-0.2947	0.2890	0.8784	
-0.2951	0.2890	0.8792	
-0.2948	0.2898	0.8793	
-0.2945	0.2911	0.8801	
-0.2950	0.2901	0.8801	
-0.2954	0.2891	0.8799	
-0.2947	0.2910	0.8804	
-0.2951	0.2910	0.8812	
-0.2950	0.2904	0.8804	
-0.2955	0.2895	0.8805	
-0.2956	0.2880	0.8791	
-0.2950	0.2901	0.8800	
-0.2947	0.2925	0.8820	
-0.2956	0.2912	0.8824	
-0.2955	0.2914	0.8824	
-0.2953	0.2924	0.8830	
-0.2953	0.2915	0.8822	
-0.2958	0.2909	0.8826	
-0.2955	0.2925	0.8835	
-0.2962	0.2902	0.8827	
-0.2958	0.2925	0.8840	
-0.2959	0.2919	0.8837	
-0.2957	0.2924	0.8837	
-0.2961	0.2921	0.8843	
-0.2968	0.2905	0.8841	
-0.2955	0.2919	0.8828	
-0.2962	0.2911	0.8835	
-0.2962	0.2917	0.8841	
-0.2972	0.2911	0.8856	
-0.2970	0.2906	0.8846	
-0.2974	0.2911	0.8860	
-0.2974	0.2910	0.8858	
-0.2958	0.2934	0.8851	
-0.2978	0.2889	0.8845	
-0.2993	0.2860	0.8847	
-0.2983	0.2879	0.8846	
-0.2987	0.2870	0.8845	
-0.2995	0.2859	0.8848	
-0.2991	0.2864	0.8846	
-0.3006	0.2826	0.8838	
-0.3005	0.2826	0.8835	
-0.3006	0.2820	0.8831	
-0.3018	0.2785	0.8822	
-0.3024	0.2762	0.8809	
-0.3029	0.2743	0.8800	
-0.3037	0.2706	0.8780	
-0.3031	0.2684	0.8747	
-0.3044	0.2667	0.8754	
-0.3058	0.2625	0.8742	
-0.3061	0.2614	0.8736	
-0.3075	0.2591	0.8741	
-0.3081	0.2540	0.8703	
-0.3093	0.2467	0.8652	
-0.3082	0.2499	0.8664	
-0.3110	0.2466	0.8686	
-0.3104	0.2440	0.8648	
-0.3119	0.2345	0.8582	
-0.3128	0.2355	0.8611	
-0.3123	0.2393	0.8640	
-0.3142	0.2232	0.8517	
-0.3155	0.2211	0.8521	
-0.3158	0.2283	0.8599	
-0.3164	0.2160	0.8489	
-0.3165	0.2186	0.8516	
-0.3171	0.2312	0.8653	
-0.3179	0.2105	0.8463	
-0.3178	0.2080	0.8436	
-0.3183	0.2259	0.8625	
-0.3180	0.2026	0.8387	
-0.3190	0.2210	0.8590	
-0.3190	0.2244	0.8624	
-0.3199	0.1941	0.8338	
-0.3188	0.2149	0.8525	
-0.3189	0.2113	0.8491	
-0.3188	0.2117	0.8492	
-0.3207	0.2109	0.8523	
-0.3189	0.2022	0.8400	
-0.3201	0.2150	0.8552	
-0.3209	0.1988	0.8406	
-0.3200	0.2124	0.8524	
-0.3211	0.2046	0.8468	
-0.3209	0.2063	0.8480	
-0.3202	0.2069	0.8472	
-0.3207	0.2053	0.8468	
-0.3214	0.2058	0.8486	
-0.3218	0.1997	0.8433	
-0.3218	0.2034	0.8470	
-0.3222	0.2043	0.8487	
-0.3212	0.2042	0.8467	
-0.3216	0.2088	0.8520	
-0.3216	0.1907	0.8339	
-0.3216	0.2107	0.8540	
-0.3223	0.2027	0.8472	
-0.3209	0.2026	0.8443	
-0.3213	0.2065	0.8491	
-0.3208	0.1980	0.8396	
-0.3216	0.2165	0.8596	
-0.3212	0.1934	0.8358	
-0.3222	0.2070	0.8513	
-0.3210	0.1995	0.8415	
-0.3223	0.2067	0.8514	
-0.3220	0.1979	0.8418	
-0.3223	0.2017	0.8463	
-0.3206	0.2111	0.8522	
-0.3221	0.1949	0.8392	
-0.3207	0.2122	0.8537	
-0.3221	0.1951	0.8393	
-0.3222	0.2093	0.8537	
-0.3217	0.2004	0.8438	
-0.3215	0.1980	0.8409	
-0.3215	0.2109	0.8540	
-0.3219	0.2000	0.8439	
-0.3219	0.2037	0.8474	
-0.3217	0.1997	0.8431	
-0.3223	0.2028	0.8474	
-0.3215	0.2044	0.8474	
-0.3220	0.1980	0.8420	
-0.3218	0.2037	0.8474	
-0.3226	0.1968	0.8420	
-0.3195	0.2179	0.8570	
-0.3222	0.1908	0.8352	
-0.3216	0.2166	0.8598	
-0.3217	0.1977	0.8412	
-0.3223	0.1977	0.8423	
-0.3226	0.2134	0.8587	
-0.3215	0.1942	0.8371	
-0.3223	0.2026	0.8472	
