Loss_Adversary	Loss_Target	
-0.2083	0.0045	0.4571	
-0.2124	0.0045	0.4660	
-0.2157	0.0047	0.4734	
-0.2184	0.0033	0.4776	
-0.2196	0.0040	0.4811	
-0.2206	0.0037	0.4828	
-0.2211	0.0047	0.4850	
-0.2217	0.0049	0.4865	
-0.2221	0.0066	0.4895	
-0.2225	0.0094	0.4937	
-0.2229	0.0129	0.4987	
-0.2236	0.0226	0.5114	
-0.2241	0.0328	0.5246	
-0.2247	0.0468	0.5421	
-0.2260	0.0766	0.5797	
-0.2280	0.1216	0.6368	
-0.2313	0.1787	0.7107	
-0.2350	0.2113	0.7569	
-0.2390	0.2151	0.7699	
-0.2431	0.2114	0.7744	
-0.2464	0.1905	0.7573	
-0.2494	0.1787	0.7499	
-0.2517	0.1730	0.7482	
-0.2535	0.1689	0.7474	
-0.2550	0.1724	0.7547	
-0.2561	0.1610	0.7438	
-0.2574	0.1719	0.7594	
-0.2588	0.1793	0.7710	
-0.2599	0.1691	0.7615	
-0.2611	0.1606	0.7542	
-0.2624	0.1715	0.7697	
-0.2640	0.1612	0.7611	
-0.2657	0.1796	0.7863	
-0.2665	0.1558	0.7602	
-0.2689	0.1779	0.7912	
-0.2703	0.1672	0.7819	
-0.2711	0.1471	0.7602	
-0.2722	0.1551	0.7717	
-0.2731	0.1555	0.7743	
-0.2734	0.1400	0.7566	
-0.2736	0.1887	0.8141	
-0.2741	0.1520	0.7722	
-0.2747	0.1444	0.7647	
-0.2747	0.1865	0.8140	
-0.2749	0.1298	0.7481	
-0.2758	0.1826	0.8117	
-0.2754	0.1186	0.7361	
-0.2767	0.1648	0.7929	
-0.2767	0.1395	0.7634	
-0.2774	0.1584	0.7870	
-0.2778	0.1445	0.7714	
-0.2780	0.1502	0.7786	
-0.2787	0.1475	0.7769	
-0.2784	0.1915	0.8277	
-0.2788	0.1309	0.7579	
-0.2776	0.2057	0.8428	
-0.2795	0.1397	0.7697	
-0.2802	0.1682	0.8045	
-0.2804	0.1473	0.7806	
-0.2802	0.1536	0.7874	
-0.2806	0.1490	0.7828	
-0.2809	0.1358	0.7680	
-0.2811	0.1386	0.7717	
-0.2815	0.1524	0.7887	
-0.2815	0.1552	0.7920	
-0.2817	0.1419	0.7770	
-0.2821	0.1437	0.7799	
-0.2823	0.1468	0.7838	
-0.2823	0.1434	0.7800	
-0.2823	0.1440	0.7808	
-0.2824	0.1455	0.7827	
-0.2822	0.1367	0.7720	
-0.2828	0.1495	0.7882	
-0.2827	0.1356	0.7718	
-0.2830	0.1702	0.8128	
-0.2827	0.1216	0.7553	
-0.2830	0.1571	0.7976	
-0.2829	0.1410	0.7784	
-0.2831	0.1434	0.7817	
-0.2833	0.1380	0.7759	
-0.2834	0.1438	0.7829	
-0.2836	0.1415	0.7806	
-0.2836	0.1478	0.7879	
-0.2836	0.1374	0.7759	
-0.2836	0.1495	0.7901	
-0.2838	0.1520	0.7934	
-0.2839	0.1427	0.7828	
-0.2840	0.1392	0.7789	
-0.2839	0.1457	0.7861	
-0.2839	0.1414	0.7811	
-0.2839	0.1489	0.7900	
-0.2837	0.1415	0.7809	
-0.2843	0.1391	0.7794	
-0.2844	0.1526	0.7954	
-0.2842	0.1355	0.7750	
-0.2846	0.1422	0.7836	
-0.2846	0.1441	0.7859	
-0.2842	0.1354	0.7747	
-0.2846	0.1509	0.7938	
-0.2847	0.1348	0.7753	
-0.2851	0.1571	0.8020	
-0.2841	0.1220	0.7590	
-0.2851	0.1528	0.7970	
-0.2848	0.1397	0.7810	
-0.2843	0.1392	0.7795	
-0.2853	0.1470	0.7906	
-0.2854	0.1333	0.7750	
-0.2853	0.1420	0.7850	
-0.2853	0.1294	0.7701	
-0.2854	0.1361	0.7782	
-0.2856	0.1306	0.7721	
-0.2859	0.1476	0.7928	
-0.2860	0.1482	0.7936	
-0.2861	0.1357	0.7793	
-0.2861	0.1297	0.7724	
