Loss_Adversary	Loss_Target	
-0.3704	0.0257	0.4694	
-0.4283	0.0972	0.5596	
-0.5337	0.2395	0.7270	
-0.6150	0.3490	0.8560	
-0.6488	0.3916	0.9089	
-0.6634	0.4044	0.9303	
-0.6713	0.4088	0.9414	
-0.6761	0.4114	0.9480	
-0.6796	0.4125	0.9526	
-0.6824	0.4119	0.9560	
-0.6840	0.4152	0.9588	
-0.6857	0.4157	0.9611	
-0.6871	0.4167	0.9630	
-0.6888	0.4150	0.9647	
-0.6898	0.4157	0.9662	
-0.6908	0.4160	0.9675	
-0.6918	0.4159	0.9687	
-0.6922	0.4175	0.9696	
-0.6931	0.4169	0.9706	
-0.6938	0.4172	0.9715	
-0.6941	0.4190	0.9724	
-0.6948	0.4190	0.9732	
-0.6953	0.4193	0.9740	
-0.6960	0.4190	0.9748	
-0.6965	0.4202	0.9757	
-0.6972	0.4202	0.9765	
-0.6975	0.4212	0.9772	
-0.6983	0.4198	0.9779	
-0.6984	0.4215	0.9783	
-0.6985	0.4229	0.9789	
-0.6991	0.4219	0.9794	
-0.6993	0.4226	0.9798	
-0.6996	0.4230	0.9803	
-0.6996	0.4245	0.9806	
-0.7003	0.4225	0.9811	
-0.7004	0.4235	0.9814	
-0.7005	0.4243	0.9817	
-0.7006	0.4248	0.9820	
-0.7008	0.4253	0.9823	
-0.7014	0.4232	0.9826	
-0.7014	0.4242	0.9829	
-0.7017	0.4240	0.9831	
-0.7017	0.4247	0.9834	
-0.7010	0.4293	0.9836	
-0.7024	0.4232	0.9838	
-0.7025	0.4237	0.9841	
-0.7025	0.4250	0.9843	
-0.7025	0.4254	0.9845	
-0.7027	0.4253	0.9847	
-0.7029	0.4252	0.9849	
-0.7035	0.4232	0.9852	
-0.7033	0.4251	0.9855	
-0.7033	0.4262	0.9857	
-0.7037	0.4256	0.9860	
-0.7038	0.4256	0.9862	
-0.7041	0.4252	0.9864	
-0.7047	0.4236	0.9868	
-0.7047	0.4246	0.9870	
-0.7046	0.4262	0.9874	
-0.7048	0.4267	0.9877	
-0.7056	0.4247	0.9881	
-0.7055	0.4267	0.9885	
-0.7058	0.4264	0.9889	
-0.7057	0.4283	0.9892	
-0.7064	0.4258	0.9894	
-0.7066	0.4257	0.9897	
-0.7067	0.4262	0.9899	
-0.7072	0.4244	0.9901	
-0.7069	0.4268	0.9903	
-0.7071	0.4265	0.9905	
-0.7069	0.4276	0.9906	
-0.7072	0.4269	0.9907	
-0.7076	0.4256	0.9909	
-0.7074	0.4270	0.9910	
-0.7073	0.4277	0.9911	
-0.7078	0.4256	0.9912	
-0.7080	0.4251	0.9913	
-0.7077	0.4272	0.9914	
-0.7076	0.4281	0.9915	
-0.7081	0.4262	0.9917	
-0.7083	0.4257	0.9918	
-0.7082	0.4263	0.9919	
-0.7082	0.4267	0.9920	
-0.7085	0.4257	0.9920	
-0.7086	0.4253	0.9921	
-0.7086	0.4257	0.9922	
-0.7085	0.4269	0.9923	
-0.7084	0.4276	0.9924	
-0.7088	0.4257	0.9925	
-0.7090	0.4254	0.9926	
-0.7088	0.4266	0.9926	
-0.7093	0.4245	0.9927	
-0.7084	0.4290	0.9928	
-0.7091	0.4257	0.9929	
-0.7093	0.4252	0.9929	
-0.7093	0.4251	0.9929	
-0.7092	0.4256	0.9929	
-0.7089	0.4275	0.9930	
-0.7094	0.4254	0.9931	
-0.7092	0.4263	0.9931	
-0.7092	0.4267	0.9932	
-0.7092	0.4272	0.9932	
-0.7091	0.4278	0.9933	
-0.7094	0.4262	0.9934	
-0.7095	0.4261	0.9934	
-0.7096	0.4258	0.9935	
-0.7095	0.4263	0.9935	
-0.7094	0.4273	0.9935	
-0.7098	0.4252	0.9936	
-0.7095	0.4271	0.9936	
-0.7095	0.4269	0.9936	
-0.7100	0.4247	0.9936	
-0.7098	0.4256	0.9937	
-0.7097	0.4261	0.9937	
-0.7100	0.4249	0.9937	
-0.7099	0.4254	0.9938	
-0.7098	0.4264	0.9938	
-0.7098	0.4263	0.9938	
-0.7099	0.4262	0.9939	
-0.7101	0.4248	0.9939	
-0.7101	0.4252	0.9939	
-0.7101	0.4255	0.9940	
-0.7101	0.4254	0.9940	
-0.7099	0.4266	0.9940	
-0.7100	0.4260	0.9940	
-0.7101	0.4252	0.9940	
-0.7102	0.4251	0.9940	
-0.7099	0.4265	0.9941	
-0.7101	0.4256	0.9941	
-0.7100	0.4263	0.9941	
-0.7100	0.4263	0.9941	
-0.7102	0.4256	0.9941	
-0.7101	0.4261	0.9941	
-0.7101	0.4265	0.9942	
-0.7101	0.4264	0.9942	
-0.7099	0.4273	0.9942	
-0.7105	0.4243	0.9942	
-0.7104	0.4248	0.9942	
-0.7094	0.4297	0.9942	
-0.7100	0.4272	0.9943	
-0.7100	0.4273	0.9943	
-0.7102	0.4263	0.9943	
-0.7100	0.4270	0.9942	
-0.7103	0.4257	0.9943	
-0.7104	0.4249	0.9943	
-0.7102	0.4261	0.9943	
-0.7101	0.4268	0.9943	
-0.7101	0.4267	0.9943	
-0.7104	0.4252	0.9944	
-0.7103	0.4261	0.9943	
-0.7102	0.4263	0.9943	
-0.7100	0.4271	0.9943	
-0.7102	0.4262	0.9943	
-0.7102	0.4267	0.9944	
-0.7098	0.4284	0.9944	
-0.7101	0.4268	0.9943	
-0.7106	0.4246	0.9944	
-0.7102	0.4266	0.9943	
