Loss_Adversary	Loss_Target	
-0.0149	0.0148	0.0496	
-0.0291	0.0216	0.0883	
-0.0503	0.0305	0.1449	
-0.0816	0.0370	0.2202	
-0.1158	0.0394	0.2973	
-0.1460	0.0373	0.3604	
-0.1686	0.0309	0.4018	
-0.1837	0.0243	0.4269	
-0.1952	0.0155	0.4415	
-0.2010	0.0119	0.4500	
-0.2065	0.0086	0.4580	
-0.2112	0.0050	0.4639	
-0.2140	0.0034	0.4680	
-0.2165	0.0020	0.4719	
-0.2177	0.0022	0.4748	
-0.2191	0.0013	0.4767	
-0.2196	0.0024	0.4792	
-0.2204	0.0028	0.4814	
-0.2208	0.0033	0.4828	
-0.2220	0.0018	0.4836	
-0.2230	0.0017	0.4858	
-0.2229	0.0017	0.4856	
-0.2237	0.0017	0.4871	
-0.2224	0.0042	0.4873	
-0.2242	0.0014	0.4880	
-0.2248	0.0008	0.4885	
-0.2248	0.0012	0.4891	
-0.2246	0.0014	0.4889	
-0.2238	0.0033	0.4894	
-0.2251	0.0013	0.4898	
-0.2253	0.0013	0.4902	
-0.2248	0.0020	0.4899	
-0.2253	0.0020	0.4911	
-0.2255	0.0015	0.4910	
-0.2244	0.0028	0.4901	
-0.2261	0.0006	0.4911	
-0.2255	0.0021	0.4916	
-0.2261	0.0013	0.4920	
-0.2251	0.0040	0.4929	
-0.2251	0.0026	0.4912	
-0.2261	0.0012	0.4919	
-0.2252	0.0026	0.4915	
-0.2265	0.0008	0.4923	
-0.2252	0.0032	0.4922	
-0.2259	0.0014	0.4917	
-0.2246	0.0037	0.4917	
-0.2255	0.0030	0.4926	
-0.2262	0.0018	0.4928	
-0.2256	0.0032	0.4930	
-0.2264	0.0012	0.4925	
-0.2256	0.0033	0.4932	
-0.2268	0.0010	0.4932	
-0.2250	0.0035	0.4921	
-0.2265	0.0012	0.4928	
-0.2268	0.0016	0.4938	
-0.2273	0.0007	0.4940	
-0.2262	0.0031	0.4943	
-0.2261	0.0027	0.4935	
-0.2269	0.0015	0.4938	
-0.2256	0.0038	0.4939	
-0.2261	0.0031	0.4941	
-0.2264	0.0025	0.4940	
-0.2263	0.0022	0.4934	
-0.2268	0.0014	0.4936	
-0.2270	0.0017	0.4944	
-0.2271	0.0013	0.4942	
-0.2272	0.0010	0.4941	
-0.2263	0.0029	0.4944	
-0.2255	0.0038	0.4937	
-0.2268	0.0020	0.4943	
-0.2272	0.0019	0.4950	
-0.2274	0.0016	0.4950	
-0.2271	0.0016	0.4944	
-0.2266	0.0024	0.4943	
-0.2269	0.0016	0.4942	
-0.2268	0.0024	0.4948	
-0.2266	0.0020	0.4940	
-0.2270	0.0014	0.4939	
-0.2274	0.0018	0.4954	
-0.2267	0.0025	0.4947	
-0.2272	0.0015	0.4947	
