Loss_Adversary	Loss_Target	
-0.0873	0.2413	0.4684	
-0.1181	0.1967	0.4832	
-0.1406	0.1616	0.4911	
-0.1573	0.1339	0.4951	
-0.1702	0.1109	0.4962	
-0.1803	0.0919	0.4960	
-0.1885	0.0757	0.4950	
-0.1954	0.0619	0.4939	
-0.2014	0.0513	0.4945	
-0.2065	0.0423	0.4951	
-0.2106	0.0349	0.4954	
-0.2142	0.0292	0.4966	
-0.2171	0.0250	0.4979	
-0.2193	0.0212	0.4982	
-0.2206	0.0185	0.4978	
-0.2215	0.0164	0.4974	
-0.2223	0.0149	0.4973	
-0.2228	0.0137	0.4970	
-0.2232	0.0127	0.4967	
-0.2235	0.0120	0.4965	
-0.2237	0.0112	0.4962	
-0.2239	0.0104	0.4957	
-0.2240	0.0099	0.4953	
-0.2242	0.0094	0.4951	
-0.2243	0.0089	0.4948	
-0.2245	0.0085	0.4948	
-0.2247	0.0081	0.4946	
-0.2248	0.0077	0.4946	
-0.2250	0.0074	0.4944	
-0.2251	0.0070	0.4943	
-0.2252	0.0067	0.4941	
-0.2253	0.0064	0.4939	
-0.2253	0.0062	0.4939	
-0.2254	0.0060	0.4938	
-0.2255	0.0058	0.4938	
-0.2255	0.0056	0.4937	
-0.2256	0.0055	0.4936	
-0.2256	0.0054	0.4936	
-0.2257	0.0052	0.4936	
-0.2258	0.0050	0.4935	
-0.2258	0.0049	0.4934	
-0.2259	0.0048	0.4934	
-0.2259	0.0048	0.4934	
-0.2260	0.0046	0.4933	
-0.2260	0.0046	0.4933	
-0.2261	0.0044	0.4933	
-0.2261	0.0043	0.4933	
-0.2262	0.0042	0.4934	
-0.2262	0.0041	0.4934	
-0.2262	0.0042	0.4934	
-0.2263	0.0041	0.4934	
-0.2264	0.0039	0.4935	
-0.2264	0.0038	0.4935	
-0.2265	0.0038	0.4935	
-0.2266	0.0036	0.4936	
-0.2267	0.0035	0.4937	
-0.2268	0.0034	0.4937	
-0.2268	0.0034	0.4939	
-0.2269	0.0034	0.4940	
-0.2269	0.0034	0.4941	
-0.2270	0.0034	0.4942	
-0.2271	0.0034	0.4943	
-0.2272	0.0031	0.4944	
-0.2273	0.0031	0.4945	
-0.2273	0.0031	0.4946	
-0.2274	0.0031	0.4946	
-0.2274	0.0031	0.4947	
-0.2275	0.0030	0.4948	
-0.2276	0.0029	0.4949	
-0.2276	0.0029	0.4949	
-0.2277	0.0028	0.4950	
-0.2277	0.0027	0.4950	
-0.2277	0.0027	0.4951	
-0.2278	0.0027	0.4951	
-0.2277	0.0028	0.4952	
-0.2278	0.0027	0.4952	
-0.2279	0.0026	0.4953	
-0.2279	0.0026	0.4953	
-0.2280	0.0026	0.4954	
-0.2280	0.0025	0.4955	
-0.2281	0.0025	0.4955	
-0.2281	0.0025	0.4956	
-0.2281	0.0025	0.4956	
-0.2281	0.0025	0.4956	
-0.2282	0.0024	0.4957	
-0.2282	0.0024	0.4957	
-0.2283	0.0023	0.4957	
-0.2283	0.0023	0.4958	
-0.2283	0.0023	0.4959	
-0.2283	0.0024	0.4959	
-0.2283	0.0026	0.4960	
-0.2283	0.0025	0.4960	
-0.2284	0.0024	0.4960	
-0.2285	0.0022	0.4960	
-0.2285	0.0022	0.4960	
-0.2285	0.0022	0.4961	
-0.2285	0.0022	0.4961	
-0.2285	0.0023	0.4961	
-0.2285	0.0023	0.4962	
-0.2285	0.0022	0.4962	
-0.2286	0.0022	0.4962	
-0.2286	0.0022	0.4962	
-0.2286	0.0021	0.4962	
-0.2285	0.0023	0.4963	
-0.2286	0.0022	0.4963	
-0.2286	0.0022	0.4963	
-0.2287	0.0020	0.4963	
-0.2287	0.0020	0.4962	
-0.2287	0.0019	0.4962	
-0.2288	0.0018	0.4962	
-0.2287	0.0020	0.4963	
-0.2285	0.0024	0.4964	
-0.2286	0.0021	0.4963	
-0.2287	0.0021	0.4963	
-0.2287	0.0020	0.4963	
-0.2288	0.0018	0.4963	
-0.2288	0.0019	0.4963	
-0.2287	0.0020	0.4963	
-0.2288	0.0019	0.4963	
-0.2287	0.0021	0.4963	
-0.2288	0.0019	0.4963	
-0.2288	0.0018	0.4963	
-0.2288	0.0018	0.4963	
-0.2288	0.0019	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0020	0.4964	
-0.2288	0.0019	0.4964	
-0.2289	0.0017	0.4963	
-0.2289	0.0017	0.4963	
-0.2288	0.0018	0.4964	
-0.2289	0.0018	0.4963	
-0.2289	0.0017	0.4963	
-0.2289	0.0017	0.4963	
-0.2288	0.0018	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0019	0.4964	
-0.2289	0.0017	0.4963	
-0.2290	0.0015	0.4963	
-0.2289	0.0016	0.4963	
-0.2289	0.0018	0.4964	
-0.2289	0.0018	0.4964	
-0.2288	0.0019	0.4964	
-0.2290	0.0015	0.4963	
-0.2290	0.0014	0.4963	
-0.2289	0.0017	0.4964	
-0.2289	0.0017	0.4964	
-0.2288	0.0019	0.4964	
-0.2288	0.0018	0.4964	
-0.2288	0.0018	0.4964	
-0.2289	0.0017	0.4963	
-0.2289	0.0016	0.4963	
-0.2289	0.0018	0.4964	
-0.2289	0.0018	0.4964	
-0.2289	0.0017	0.4963	
-0.2289	0.0017	0.4963	
-0.2289	0.0017	0.4964	
-0.2289	0.0017	0.4964	
-0.2289	0.0017	0.4964	
-0.2289	0.0017	0.4964	
-0.2288	0.0019	0.4964	
-0.2289	0.0018	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0015	0.4963	
-0.2290	0.0015	0.4963	
-0.2290	0.0014	0.4963	
-0.2290	0.0016	0.4963	
-0.2290	0.0014	0.4963	
-0.2290	0.0015	0.4963	
-0.2290	0.0015	0.4964	
-0.2290	0.0016	0.4964	
-0.2289	0.0017	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0017	0.4965	
-0.2289	0.0017	0.4965	
-0.2289	0.0017	0.4965	
-0.2289	0.0017	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0017	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0015	0.4964	
-0.2291	0.0014	0.4963	
-0.2290	0.0016	0.4964	
-0.2289	0.0017	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0014	0.4963	
-0.2290	0.0016	0.4964	
-0.2289	0.0018	0.4964	
-0.2290	0.0016	0.4964	
-0.2291	0.0014	0.4963	
-0.2290	0.0014	0.4963	
-0.2291	0.0013	0.4963	
-0.2291	0.0013	0.4963	
-0.2290	0.0015	0.4964	
-0.2289	0.0019	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0015	0.4965	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0018	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0015	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0016	0.4965	
-0.2289	0.0019	0.4966	
-0.2290	0.0015	0.4965	
-0.2290	0.0015	0.4964	
-0.2290	0.0016	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0018	0.4966	
-0.2290	0.0016	0.4965	
-0.2289	0.0019	0.4966	
-0.2290	0.0017	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4964	
-0.2290	0.0016	0.4965	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4965	
-0.2290	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4965	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4965	
-0.2290	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0016	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4965	
-0.2290	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4963	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0016	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2289	0.0018	0.4965	
-0.2290	0.0016	0.4964	
-0.2291	0.0013	0.4963	
-0.2291	0.0014	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0016	0.4964	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4965	
-0.2290	0.0015	0.4964	
-0.2290	0.0017	0.4965	
-0.2291	0.0014	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0016	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0016	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4964	
-0.2291	0.0013	0.4964	
-0.2292	0.0011	0.4963	
-0.2291	0.0013	0.4964	
-0.2291	0.0013	0.4963	
-0.2291	0.0012	0.4963	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4964	
-0.2290	0.0014	0.4963	
-0.2290	0.0014	0.4963	
-0.2291	0.0013	0.4962	
-0.2291	0.0012	0.4962	
-0.2291	0.0012	0.4963	
-0.2290	0.0016	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0017	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0013	0.4963	
-0.2290	0.0015	0.4964	
-0.2289	0.0017	0.4965	
-0.2290	0.0016	0.4964	
-0.2290	0.0015	0.4964	
-0.2290	0.0015	0.4965	
-0.2290	0.0015	0.4964	
-0.2291	0.0015	0.4964	
-0.2292	0.0012	0.4963	
-0.2292	0.0012	0.4964	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2290	0.0017	0.4965	
-0.2290	0.0016	0.4965	
-0.2291	0.0014	0.4965	
-0.2290	0.0017	0.4966	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2292	0.0012	0.4963	
-0.2291	0.0014	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4965	
-0.2291	0.0014	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0013	0.4964	
-0.2291	0.0013	0.4964	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0015	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4964	
-0.2290	0.0017	0.4965	
-0.2292	0.0012	0.4963	
-0.2292	0.0012	0.4964	
-0.2291	0.0015	0.4965	
-0.2291	0.0014	0.4964	
-0.2291	0.0014	0.4965	
-0.2291	0.0013	0.4964	
-0.2291	0.0014	0.4965	
-0.2291	0.0015	0.4965	
-0.2290	0.0016	0.4965	
-0.2291	0.0014	0.4965	
-0.2291	0.0015	0.4965	
-0.2291	0.0015	0.4964	
-0.2291	0.0013	0.4964	
-0.2292	0.0011	0.4963	
-0.2291	0.0013	0.4963	
