Loss_Adversary	Loss_Target	
-0.4013	0.0049	0.4465	
-0.4235	0.0087	0.4715	
-0.4347	0.0126	0.4844	
-0.4427	0.0179	0.4939	
-0.4556	0.0314	0.5097	
-0.4836	0.0644	0.5445	
-0.5698	0.1603	0.6509	
-0.7249	0.3273	0.8418	
-0.7963	0.4108	0.9304	
-0.8143	0.4339	0.9530	
-0.8195	0.4400	0.9594	
-0.8224	0.4415	0.9628	
-0.8249	0.4416	0.9656	
-0.8272	0.4410	0.9681	
-0.8292	0.4403	0.9702	
-0.8310	0.4394	0.9722	
-0.8328	0.4384	0.9740	
-0.8347	0.4372	0.9760	
-0.8366	0.4361	0.9780	
-0.8385	0.4346	0.9799	
-0.8401	0.4331	0.9815	
-0.8412	0.4318	0.9827	
-0.8420	0.4311	0.9835	
-0.8426	0.4307	0.9841	
-0.8431	0.4305	0.9846	
-0.8435	0.4303	0.9850	
-0.8438	0.4302	0.9854	
-0.8442	0.4301	0.9857	
-0.8445	0.4300	0.9861	
-0.8448	0.4299	0.9864	
-0.8451	0.4298	0.9867	
-0.8454	0.4297	0.9870	
-0.8456	0.4295	0.9873	
-0.8459	0.4294	0.9876	
-0.8461	0.4293	0.9879	
-0.8464	0.4291	0.9881	
-0.8466	0.4290	0.9884	
-0.8468	0.4288	0.9886	
-0.8471	0.4287	0.9888	
-0.8473	0.4286	0.9890	
-0.8475	0.4285	0.9892	
-0.8477	0.4284	0.9894	
-0.8478	0.4283	0.9896	
-0.8480	0.4281	0.9898	
-0.8482	0.4280	0.9900	
-0.8484	0.4279	0.9902	
-0.8485	0.4277	0.9903	
-0.8487	0.4276	0.9905	
-0.8488	0.4275	0.9906	
-0.8490	0.4273	0.9908	
-0.8491	0.4271	0.9909	
-0.8493	0.4270	0.9911	
-0.8494	0.4268	0.9912	
-0.8495	0.4267	0.9913	
-0.8496	0.4265	0.9914	
-0.8498	0.4263	0.9916	
-0.8499	0.4262	0.9917	
-0.8500	0.4260	0.9918	
-0.8501	0.4259	0.9919	
-0.8502	0.4257	0.9920	
-0.8503	0.4256	0.9921	
-0.8504	0.4254	0.9922	
-0.8505	0.4252	0.9922	
-0.8506	0.4251	0.9923	
-0.8507	0.4249	0.9924	
-0.8508	0.4248	0.9925	
-0.8508	0.4246	0.9926	
-0.8509	0.4245	0.9926	
-0.8510	0.4243	0.9927	
-0.8511	0.4242	0.9928	
-0.8512	0.4240	0.9928	
-0.8512	0.4239	0.9929	
-0.8513	0.4238	0.9930	
-0.8514	0.4236	0.9930	
-0.8514	0.4235	0.9931	
-0.8515	0.4234	0.9932	
-0.8516	0.4232	0.9932	
-0.8516	0.4231	0.9933	
-0.8517	0.4230	0.9933	
-0.8517	0.4229	0.9934	
-0.8518	0.4227	0.9934	
-0.8519	0.4226	0.9935	
-0.8519	0.4225	0.9935	
-0.8520	0.4223	0.9936	
-0.8520	0.4222	0.9936	
-0.8521	0.4221	0.9937	
-0.8521	0.4220	0.9937	
-0.8522	0.4218	0.9937	
-0.8522	0.4217	0.9938	
-0.8523	0.4216	0.9938	
-0.8523	0.4215	0.9939	
-0.8524	0.4214	0.9939	
-0.8524	0.4213	0.9939	
-0.8525	0.4212	0.9940	
-0.8525	0.4211	0.9940	
-0.8526	0.4210	0.9941	
-0.8526	0.4209	0.9941	
