Loss_Adversary	Loss_Target	
-0.2883	0.0019	0.4127	
-0.3173	0.0033	0.4546	
-0.3299	0.0055	0.4736	
-0.3373	0.0096	0.4860	
-0.3420	0.0153	0.4952	
-0.3483	0.0246	0.5082	
-0.3613	0.0543	0.5394	
-0.4074	0.1443	0.6438	
-0.4828	0.3101	0.8226	
-0.5235	0.4046	0.9212	
-0.5345	0.4332	0.9492	
-0.5382	0.4416	0.9581	
-0.5403	0.4453	0.9627	
-0.5431	0.4439	0.9661	
-0.5451	0.4436	0.9689	
-0.5481	0.4401	0.9716	
-0.5499	0.4399	0.9741	
-0.5513	0.4411	0.9766	
-0.5537	0.4383	0.9788	
-0.5549	0.4378	0.9803	
-0.5563	0.4360	0.9816	
-0.5567	0.4368	0.9824	
-0.5573	0.4360	0.9831	
-0.5579	0.4354	0.9836	
-0.5582	0.4359	0.9842	
-0.5580	0.4375	0.9847	
-0.5586	0.4366	0.9850	
-0.5594	0.4348	0.9855	
-0.5596	0.4350	0.9859	
-0.5603	0.4335	0.9862	
-0.5600	0.4351	0.9865	
-0.5613	0.4316	0.9869	
-0.5613	0.4325	0.9872	
-0.5613	0.4332	0.9875	
-0.5616	0.4330	0.9878	
-0.5619	0.4325	0.9881	
-0.5621	0.4326	0.9884	
-0.5623	0.4326	0.9887	
-0.5630	0.4308	0.9890	
-0.5629	0.4319	0.9892	
-0.5633	0.4310	0.9895	
-0.5634	0.4314	0.9897	
-0.5639	0.4303	0.9900	
-0.5639	0.4308	0.9902	
-0.5644	0.4297	0.9904	
-0.5643	0.4303	0.9906	
-0.5647	0.4295	0.9908	
-0.5648	0.4294	0.9909	
-0.5645	0.4311	0.9911	
-0.5654	0.4282	0.9913	
-0.5651	0.4296	0.9914	
-0.5655	0.4286	0.9915	
-0.5653	0.4295	0.9916	
-0.5653	0.4297	0.9917	
-0.5659	0.4278	0.9918	
-0.5650	0.4309	0.9919	
-0.5663	0.4270	0.9920	
-0.5659	0.4283	0.9920	
-0.5662	0.4276	0.9921	
-0.5658	0.4289	0.9921	
-0.5662	0.4277	0.9922	
-0.5666	0.4267	0.9923	
-0.5665	0.4269	0.9923	
-0.5660	0.4286	0.9923	
-0.5671	0.4251	0.9923	
-0.5670	0.4254	0.9923	
-0.5669	0.4255	0.9923	
-0.5671	0.4249	0.9923	
-0.5670	0.4255	0.9923	
-0.5670	0.4254	0.9923	
-0.5665	0.4271	0.9923	
-0.5667	0.4264	0.9923	
-0.5666	0.4266	0.9923	
-0.5672	0.4247	0.9924	
-0.5669	0.4260	0.9924	
-0.5667	0.4265	0.9924	
-0.5672	0.4250	0.9924	
-0.5666	0.4271	0.9924	
-0.5674	0.4241	0.9924	
-0.5677	0.4234	0.9924	
-0.5674	0.4242	0.9924	
-0.5677	0.4233	0.9924	
-0.5670	0.4253	0.9924	
-0.5671	0.4250	0.9923	
-0.5675	0.4237	0.9923	
-0.5673	0.4246	0.9923	
-0.5674	0.4241	0.9923	
-0.5674	0.4242	0.9923	
-0.5677	0.4232	0.9923	
-0.5676	0.4232	0.9923	
-0.5674	0.4239	0.9923	
-0.5677	0.4231	0.9923	
-0.5676	0.4233	0.9922	
-0.5678	0.4224	0.9922	
-0.5676	0.4230	0.9922	
-0.5676	0.4229	0.9921	
-0.5681	0.4212	0.9922	
-0.5678	0.4223	0.9922	
-0.5677	0.4226	0.9922	
-0.5678	0.4223	0.9921	
-0.5679	0.4218	0.9920	
-0.5680	0.4214	0.9920	
-0.5680	0.4212	0.9920	
-0.5678	0.4220	0.9920	
-0.5680	0.4215	0.9920	
-0.5680	0.4213	0.9920	
-0.5681	0.4210	0.9920	
-0.5679	0.4217	0.9920	
-0.5681	0.4207	0.9919	
-0.5682	0.4204	0.9919	
-0.5678	0.4217	0.9919	
-0.5681	0.4208	0.9919	
-0.5680	0.4210	0.9918	
-0.5683	0.4201	0.9918	
-0.5680	0.4209	0.9918	
-0.5676	0.4221	0.9918	
-0.5672	0.4234	0.9918	
-0.5683	0.4198	0.9918	
-0.5682	0.4200	0.9918	
-0.5674	0.4228	0.9917	
-0.5680	0.4207	0.9917	
-0.5680	0.4204	0.9917	
-0.5682	0.4200	0.9917	
-0.5678	0.4214	0.9917	
-0.5678	0.4211	0.9917	
-0.5686	0.4186	0.9917	
-0.5679	0.4206	0.9916	
-0.5682	0.4198	0.9916	
-0.5683	0.4193	0.9915	
-0.5686	0.4184	0.9916	
-0.5684	0.4189	0.9916	
-0.5682	0.4195	0.9915	
-0.5685	0.4186	0.9915	
-0.5675	0.4217	0.9915	
-0.5685	0.4186	0.9915	
