Loss_Adversary	Loss_Target	
-0.0643	0.2688	0.4521	
-0.0989	0.2214	0.4718	
-0.1268	0.1789	0.4828	
-0.1463	0.1486	0.4896	
-0.1620	0.1208	0.4914	
-0.1731	0.0999	0.4910	
-0.1831	0.0811	0.4908	
-0.1905	0.0666	0.4899	
-0.1977	0.0532	0.4898	
-0.2018	0.0459	0.4902	
-0.2086	0.0355	0.4928	
-0.2104	0.0325	0.4933	
-0.2146	0.0256	0.4943	
-0.2177	0.0207	0.4954	
-0.2187	0.0191	0.4956	
-0.2205	0.0158	0.4956	
-0.2218	0.0133	0.4956	
-0.2220	0.0129	0.4955	
-0.2217	0.0131	0.4952	
-0.2215	0.0131	0.4946	
-0.2225	0.0109	0.4943	
-0.2224	0.0113	0.4945	
-0.2227	0.0091	0.4926	
-0.2234	0.0082	0.4932	
-0.2237	0.0083	0.4939	
-0.2235	0.0087	0.4938	
-0.2238	0.0074	0.4929	
-0.2236	0.0077	0.4929	
-0.2238	0.0079	0.4937	
-0.2249	0.0060	0.4938	
-0.2249	0.0056	0.4934	
-0.2237	0.0076	0.4932	
-0.2241	0.0070	0.4932	
-0.2240	0.0074	0.4934	
-0.2248	0.0051	0.4926	
-0.2238	0.0071	0.4927	
-0.2253	0.0046	0.4930	
-0.2251	0.0051	0.4930	
-0.2256	0.0044	0.4933	
-0.2245	0.0056	0.4925	
-0.2250	0.0052	0.4930	
-0.2254	0.0045	0.4932	
-0.2245	0.0057	0.4926	
-0.2249	0.0050	0.4926	
-0.2253	0.0040	0.4923	
-0.2255	0.0042	0.4929	
-0.2254	0.0038	0.4922	
-0.2253	0.0042	0.4925	
-0.2256	0.0040	0.4930	
-0.2260	0.0033	0.4930	
-0.2251	0.0046	0.4927	
-0.2259	0.0034	0.4930	
-0.2256	0.0038	0.4927	
-0.2254	0.0043	0.4928	
-0.2253	0.0047	0.4931	
-0.2261	0.0041	0.4942	
-0.2263	0.0035	0.4938	
-0.2257	0.0043	0.4936	
-0.2265	0.0035	0.4943	
-0.2248	0.0057	0.4932	
-0.2258	0.0045	0.4939	
-0.2260	0.0045	0.4944	
-0.2263	0.0033	0.4938	
-0.2259	0.0032	0.4927	
-0.2268	0.0028	0.4943	
-0.2267	0.0031	0.4942	
-0.2267	0.0029	0.4942	
-0.2268	0.0026	0.4939	
-0.2272	0.0023	0.4945	
-0.2266	0.0036	0.4946	
-0.2269	0.0028	0.4943	
-0.2268	0.0032	0.4946	
-0.2265	0.0036	0.4946	
-0.2275	0.0025	0.4954	
-0.2270	0.0029	0.4947	
-0.2274	0.0019	0.4943	
-0.2275	0.0021	0.4949	
-0.2279	0.0022	0.4958	
-0.2272	0.0024	0.4945	
-0.2266	0.0041	0.4952	
-0.2274	0.0024	0.4951	
-0.2273	0.0029	0.4954	
-0.2275	0.0032	0.4962	
-0.2273	0.0027	0.4950	
-0.2275	0.0025	0.4953	
-0.2272	0.0023	0.4945	
-0.2267	0.0037	0.4950	
-0.2277	0.0023	0.4955	
-0.2279	0.0021	0.4957	
-0.2264	0.0043	0.4951	
-0.2265	0.0049	0.4959	
-0.2274	0.0030	0.4957	
-0.2270	0.0038	0.4959	
-0.2274	0.0028	0.4955	
-0.2278	0.0017	0.4951	
-0.2274	0.0027	0.4953	
-0.2277	0.0027	0.4961	
-0.2280	0.0022	0.4961	
-0.2277	0.0018	0.4949	
-0.2278	0.0025	0.4959	
-0.2282	0.0015	0.4958	
