Loss_Adversary	Loss_Target	
-0.4127	0.0019	0.4127	
-0.4546	0.0033	0.4546	
-0.4738	0.0056	0.4738	
-0.4870	0.0108	0.4870	
-0.4992	0.0197	0.4992	
-0.5234	0.0402	0.5234	
-0.5993	0.1108	0.5993	
-0.7708	0.2613	0.7708	
-0.9030	0.3885	0.9030	
-0.9449	0.4314	0.9449	
-0.9556	0.4436	0.9556	
-0.9596	0.4477	0.9596	
-0.9625	0.4507	0.9625	
-0.9651	0.4495	0.9651	
-0.9674	0.4497	0.9674	
-0.9695	0.4469	0.9695	
-0.9714	0.4473	0.9714	
-0.9733	0.4492	0.9733	
-0.9753	0.4471	0.9753	
-0.9770	0.4464	0.9770	
-0.9790	0.4446	0.9790	
-0.9806	0.4457	0.9806	
-0.9817	0.4448	0.9817	
-0.9826	0.4445	0.9826	
-0.9834	0.4452	0.9834	
-0.9839	0.4464	0.9839	
-0.9843	0.4459	0.9843	
-0.9847	0.4445	0.9847	
-0.9851	0.4448	0.9851	
-0.9854	0.4433	0.9854	
-0.9858	0.4454	0.9858	
-0.9861	0.4420	0.9861	
-0.9864	0.4432	0.9864	
-0.9866	0.4441	0.9866	
-0.9869	0.4443	0.9869	
-0.9871	0.4440	0.9871	
-0.9874	0.4444	0.9874	
-0.9876	0.4447	0.9876	
-0.9879	0.4431	0.9879	
-0.9881	0.4444	0.9881	
-0.9883	0.4437	0.9883	
-0.9885	0.4443	0.9885	
-0.9887	0.4435	0.9887	
-0.9889	0.4441	0.9889	
-0.9891	0.4431	0.9891	
-0.9892	0.4440	0.9892	
-0.9894	0.4434	0.9894	
-0.9895	0.4433	0.9895	
-0.9897	0.4451	0.9897	
-0.9898	0.4426	0.9898	
-0.9900	0.4441	0.9900	
-0.9901	0.4433	0.9901	
-0.9903	0.4443	0.9903	
-0.9904	0.4448	0.9904	
-0.9905	0.4430	0.9905	
-0.9906	0.4460	0.9906	
-0.9907	0.4423	0.9907	
-0.9909	0.4435	0.9909	
-0.9910	0.4433	0.9910	
-0.9910	0.4444	0.9910	
-0.9912	0.4432	0.9912	
-0.9913	0.4423	0.9913	
-0.9914	0.4427	0.9914	
-0.9915	0.4444	0.9915	
-0.9915	0.4411	0.9915	
-0.9916	0.4416	0.9916	
-0.9917	0.4418	0.9917	
-0.9918	0.4413	0.9918	
-0.9919	0.4419	0.9919	
-0.9919	0.4419	0.9919	
-0.9920	0.4436	0.9920	
-0.9921	0.4431	0.9921	
-0.9921	0.4434	0.9921	
-0.9922	0.4415	0.9922	
-0.9923	0.4430	0.9923	
-0.9923	0.4434	0.9923	
-0.9924	0.4421	0.9924	
-0.9925	0.4440	0.9925	
-0.9925	0.4411	0.9925	
-0.9926	0.4407	0.9926	
-0.9926	0.4415	0.9926	
-0.9926	0.4406	0.9926	
-0.9927	0.4426	0.9927	
-0.9928	0.4425	0.9928	
-0.9928	0.4410	0.9928	
-0.9928	0.4421	0.9928	
-0.9929	0.4416	0.9929	
-0.9929	0.4417	0.9929	
-0.9930	0.4407	0.9930	
-0.9930	0.4410	0.9930	
-0.9931	0.4416	0.9931	
-0.9931	0.4410	0.9931	
-0.9931	0.4411	0.9931	
-0.9932	0.4403	0.9932	
-0.9932	0.4411	0.9932	
-0.9933	0.4411	0.9933	
-0.9933	0.4394	0.9933	
-0.9933	0.4406	0.9933	
-0.9934	0.4406	0.9934	
-0.9934	0.4406	0.9934	
-0.9934	0.4403	0.9934	
-0.9935	0.4399	0.9935	
-0.9935	0.4399	0.9935	
-0.9936	0.4406	0.9936	
-0.9936	0.4402	0.9936	
-0.9936	0.4402	0.9936	
-0.9937	0.4397	0.9937	
-0.9937	0.4404	0.9937	
-0.9937	0.4396	0.9937	
-0.9938	0.4394	0.9938	
-0.9938	0.4408	0.9938	
-0.9938	0.4398	0.9938	
-0.9938	0.4399	0.9938	
-0.9939	0.4392	0.9939	
-0.9939	0.4402	0.9939	
-0.9939	0.4414	0.9939	
-0.9940	0.4425	0.9940	
-0.9940	0.4388	0.9940	
-0.9940	0.4393	0.9940	
-0.9940	0.4420	0.9940	
-0.9941	0.4401	0.9941	
-0.9941	0.4399	0.9941	
-0.9941	0.4395	0.9941	
-0.9942	0.4409	0.9942	
-0.9942	0.4408	0.9942	
-0.9942	0.4382	0.9942	
-0.9942	0.4401	0.9942	
-0.9943	0.4392	0.9943	
-0.9943	0.4391	0.9943	
-0.9943	0.4383	0.9943	
-0.9943	0.4387	0.9943	
-0.9943	0.4394	0.9943	
-0.9944	0.4386	0.9944	
-0.9944	0.4416	0.9944	
-0.9944	0.4387	0.9944	
-0.9944	0.4370	0.9944	
-0.9944	0.4373	0.9944	
-0.9945	0.4398	0.9945	
-0.9945	0.4382	0.9945	
-0.9945	0.4384	0.9945	
-0.9945	0.4390	0.9945	
-0.9945	0.4386	0.9945	
-0.9946	0.4382	0.9946	
-0.9946	0.4378	0.9946	
-0.9946	0.4371	0.9946	
-0.9946	0.4390	0.9946	
-0.9946	0.4369	0.9946	
-0.9946	0.4389	0.9946	
-0.9947	0.4373	0.9947	
-0.9947	0.4381	0.9947	
-0.9947	0.4402	0.9947	
-0.9947	0.4379	0.9947	
-0.9947	0.4371	0.9947	
-0.9947	0.4381	0.9947	
-0.9947	0.4365	0.9947	
-0.9947	0.4391	0.9947	
-0.9948	0.4389	0.9948	
-0.9948	0.4387	0.9948	
-0.9948	0.4380	0.9948	
-0.9948	0.4382	0.9948	
-0.9948	0.4381	0.9948	
-0.9948	0.4395	0.9948	
-0.9948	0.4401	0.9948	
-0.9948	0.4376	0.9948	
-0.9948	0.4379	0.9948	
-0.9948	0.4386	0.9948	
-0.9949	0.4376	0.9949	
-0.9949	0.4370	0.9949	
-0.9949	0.4384	0.9949	
-0.9949	0.4378	0.9949	
-0.9949	0.4354	0.9949	
-0.9949	0.4367	0.9949	
-0.9949	0.4376	0.9949	
-0.9949	0.4378	0.9949	
-0.9949	0.4377	0.9949	
-0.9949	0.4383	0.9949	
-0.9950	0.4375	0.9950	
-0.9949	0.4362	0.9949	
-0.9950	0.4369	0.9950	
-0.9950	0.4369	0.9950	
-0.9950	0.4361	0.9950	
-0.9950	0.4388	0.9950	
-0.9950	0.4365	0.9950	
-0.9950	0.4372	0.9950	
-0.9950	0.4375	0.9950	
-0.9950	0.4393	0.9950	
-0.9950	0.4371	0.9950	
-0.9950	0.4376	0.9950	
-0.9950	0.4386	0.9950	
-0.9950	0.4380	0.9950	
-0.9950	0.4374	0.9950	
-0.9950	0.4373	0.9950	
-0.9951	0.4371	0.9951	
-0.9951	0.4375	0.9951	
-0.9951	0.4381	0.9951	
-0.9951	0.4382	0.9951	
-0.9951	0.4388	0.9951	
-0.9951	0.4375	0.9951	
-0.9951	0.4381	0.9951	
-0.9951	0.4364	0.9951	
-0.9951	0.4378	0.9951	
-0.9951	0.4374	0.9951	
-0.9951	0.4383	0.9951	
-0.9951	0.4383	0.9951	
-0.9951	0.4370	0.9951	
-0.9951	0.4366	0.9951	
-0.9951	0.4364	0.9951	
-0.9951	0.4391	0.9951	
-0.9951	0.4376	0.9951	
-0.9951	0.4377	0.9951	
-0.9951	0.4373	0.9951	
-0.9951	0.4378	0.9951	
-0.9952	0.4383	0.9952	
-0.9952	0.4369	0.9952	
-0.9952	0.4377	0.9952	
-0.9952	0.4377	0.9952	
-0.9952	0.4384	0.9952	
-0.9952	0.4382	0.9952	
-0.9952	0.4383	0.9952	
-0.9952	0.4375	0.9952	
-0.9952	0.4367	0.9952	
-0.9952	0.4361	0.9952	
-0.9952	0.4389	0.9952	
-0.9952	0.4370	0.9952	
-0.9952	0.4380	0.9952	
-0.9952	0.4382	0.9952	
-0.9952	0.4367	0.9952	
-0.9952	0.4378	0.9952	
-0.9952	0.4381	0.9952	
-0.9952	0.4363	0.9952	
-0.9952	0.4365	0.9952	
-0.9952	0.4372	0.9952	
-0.9952	0.4361	0.9952	
-0.9952	0.4394	0.9952	
-0.9952	0.4372	0.9952	
-0.9953	0.4380	0.9953	
-0.9953	0.4374	0.9953	
-0.9953	0.4369	0.9953	
-0.9953	0.4378	0.9953	
-0.9953	0.4394	0.9953	
-0.9953	0.4379	0.9953	
-0.9953	0.4360	0.9953	
-0.9953	0.4363	0.9953	
-0.9953	0.4366	0.9953	
-0.9953	0.4378	0.9953	
-0.9953	0.4356	0.9953	
-0.9953	0.4370	0.9953	
-0.9953	0.4385	0.9953	
-0.9953	0.4372	0.9953	
-0.9953	0.4359	0.9953	
-0.9953	0.4371	0.9953	
-0.9953	0.4373	0.9953	
-0.9953	0.4389	0.9953	
-0.9953	0.4370	0.9953	
-0.9953	0.4373	0.9953	
-0.9954	0.4375	0.9954	
-0.9953	0.4362	0.9953	
-0.9954	0.4358	0.9954	
-0.9954	0.4364	0.9954	
-0.9954	0.4383	0.9954	
-0.9954	0.4358	0.9954	
-0.9954	0.4377	0.9954	
-0.9954	0.4367	0.9954	
-0.9954	0.4359	0.9954	
-0.9954	0.4373	0.9954	
-0.9954	0.4374	0.9954	
-0.9954	0.4363	0.9954	
-0.9954	0.4384	0.9954	
-0.9954	0.4369	0.9954	
-0.9954	0.4365	0.9954	
-0.9954	0.4365	0.9954	
-0.9954	0.4370	0.9954	
-0.9954	0.4393	0.9954	
-0.9954	0.4377	0.9954	
-0.9954	0.4356	0.9954	
-0.9954	0.4377	0.9954	
-0.9954	0.4385	0.9954	
-0.9954	0.4374	0.9954	
-0.9954	0.4359	0.9954	
-0.9955	0.4359	0.9955	
-0.9955	0.4378	0.9955	
-0.9955	0.4380	0.9955	
-0.9955	0.4367	0.9955	
-0.9955	0.4384	0.9955	
-0.9955	0.4353	0.9955	
-0.9955	0.4373	0.9955	
-0.9955	0.4379	0.9955	
-0.9955	0.4384	0.9955	
-0.9955	0.4360	0.9955	
-0.9955	0.4376	0.9955	
-0.9955	0.4392	0.9955	
-0.9955	0.4369	0.9955	
-0.9955	0.4362	0.9955	
-0.9955	0.4359	0.9955	
-0.9955	0.4374	0.9955	
-0.9955	0.4371	0.9955	
-0.9955	0.4370	0.9955	
-0.9955	0.4370	0.9955	
-0.9955	0.4369	0.9955	
-0.9955	0.4354	0.9955	
-0.9955	0.4339	0.9955	
-0.9956	0.4365	0.9956	
-0.9956	0.4358	0.9956	
-0.9956	0.4359	0.9956	
-0.9956	0.4368	0.9956	
-0.9956	0.4394	0.9956	
-0.9956	0.4382	0.9956	
-0.9956	0.4379	0.9956	
-0.9956	0.4373	0.9956	
-0.9956	0.4370	0.9956	
-0.9956	0.4360	0.9956	
-0.9956	0.4372	0.9956	
-0.9956	0.4375	0.9956	
-0.9956	0.4378	0.9956	
-0.9956	0.4374	0.9956	
