Loss_Adversary	Loss_Target	
-0.2794	0.3108	0.5323	
-0.3700	0.3480	0.6777	
-0.4480	0.3806	0.8032	
-0.4915	0.4028	0.8748	
-0.5137	0.4141	0.9114	
-0.5261	0.4188	0.9310	
-0.5333	0.4232	0.9433	
-0.5384	0.4243	0.9509	
-0.5422	0.4244	0.9565	
-0.5446	0.4268	0.9609	
-0.5471	0.4272	0.9646	
-0.5490	0.4281	0.9678	
-0.5507	0.4285	0.9704	
-0.5513	0.4318	0.9726	
-0.5532	0.4302	0.9746	
-0.5536	0.4327	0.9762	
-0.5549	0.4317	0.9777	
-0.5549	0.4347	0.9790	
-0.5564	0.4324	0.9802	
-0.5570	0.4328	0.9812	
-0.5576	0.4330	0.9822	
-0.5585	0.4318	0.9830	
-0.5582	0.4347	0.9837	
-0.5591	0.4331	0.9844	
-0.5594	0.4335	0.9850	
-0.5606	0.4308	0.9854	
-0.5600	0.4340	0.9860	
-0.5602	0.4342	0.9864	
-0.5611	0.4325	0.9869	
-0.5608	0.4342	0.9872	
-0.5615	0.4327	0.9876	
-0.5617	0.4326	0.9879	
-0.5626	0.4302	0.9881	
-0.5608	0.4370	0.9885	
-0.5625	0.4320	0.9887	
-0.5620	0.4341	0.9889	
-0.5624	0.4333	0.9892	
-0.5623	0.4342	0.9894	
-0.5629	0.4328	0.9896	
-0.5626	0.4340	0.9897	
-0.5632	0.4325	0.9899	
-0.5634	0.4322	0.9901	
-0.5634	0.4325	0.9902	
-0.5639	0.4312	0.9903	
-0.5639	0.4314	0.9905	
-0.5640	0.4314	0.9906	
-0.5630	0.4349	0.9907	
-0.5640	0.4317	0.9908	
-0.5636	0.4332	0.9909	
-0.5646	0.4301	0.9909	
-0.5643	0.4312	0.9910	
-0.5645	0.4309	0.9911	
-0.5643	0.4314	0.9911	
-0.5648	0.4300	0.9912	
-0.5647	0.4305	0.9912	
-0.5650	0.4297	0.9913	
-0.5648	0.4303	0.9913	
-0.5646	0.4310	0.9913	
-0.5648	0.4306	0.9914	
-0.5652	0.4294	0.9914	
-0.5654	0.4288	0.9915	
-0.5650	0.4300	0.9915	
-0.5647	0.4313	0.9916	
-0.5652	0.4296	0.9916	
-0.5653	0.4296	0.9916	
-0.5648	0.4312	0.9916	
-0.5651	0.4302	0.9917	
-0.5654	0.4292	0.9917	
-0.5653	0.4296	0.9917	
-0.5656	0.4288	0.9918	
-0.5648	0.4314	0.9918	
-0.5655	0.4291	0.9918	
-0.5653	0.4300	0.9918	
-0.5657	0.4286	0.9919	
-0.5655	0.4293	0.9919	
-0.5656	0.4291	0.9919	
-0.5656	0.4292	0.9919	
-0.5659	0.4283	0.9919	
-0.5649	0.4315	0.9920	
-0.5661	0.4275	0.9920	
-0.5659	0.4282	0.9920	
-0.5654	0.4298	0.9920	
-0.5660	0.4278	0.9920	
-0.5662	0.4271	0.9919	
-0.5663	0.4268	0.9920	
-0.5664	0.4266	0.9919	
-0.5663	0.4269	0.9920	
-0.5653	0.4302	0.9920	
-0.5662	0.4272	0.9920	
-0.5666	0.4260	0.9920	
-0.5662	0.4274	0.9920	
-0.5663	0.4271	0.9920	
-0.5659	0.4284	0.9920	
-0.5663	0.4272	0.9921	
-0.5660	0.4283	0.9921	
-0.5668	0.4253	0.9920	
-0.5663	0.4271	0.9920	
-0.5669	0.4251	0.9921	
-0.5661	0.4278	0.9921	
-0.5666	0.4262	0.9921	
-0.5664	0.4270	0.9921	
-0.5665	0.4266	0.9921	
-0.5663	0.4275	0.9921	
-0.5662	0.4276	0.9922	
-0.5670	0.4250	0.9921	
-0.5671	0.4245	0.9921	
-0.5668	0.4254	0.9921	
-0.5666	0.4261	0.9921	
-0.5666	0.4262	0.9920	
-0.5660	0.4282	0.9921	
-0.5665	0.4266	0.9921	
-0.5668	0.4256	0.9921	
-0.5672	0.4244	0.9921	
-0.5669	0.4253	0.9921	
-0.5662	0.4276	0.9921	
-0.5672	0.4241	0.9920	
-0.5675	0.4237	0.9923	
-0.5674	0.4245	0.9925	
-0.5679	0.4230	0.9925	
-0.5677	0.4235	0.9925	
-0.5680	0.4229	0.9926	
-0.5682	0.4221	0.9925	
-0.5681	0.4219	0.9924	
-0.5680	0.4221	0.9924	
-0.5680	0.4223	0.9923	
-0.5684	0.4210	0.9925	
-0.5688	0.4198	0.9924	
-0.5686	0.4193	0.9920	
-0.5692	0.4157	0.9913	
-0.5690	0.4151	0.9908	
-0.5693	0.4130	0.9903	
-0.5693	0.4121	0.9899	
-0.5697	0.4104	0.9897	
-0.5695	0.4111	0.9897	
-0.5698	0.4096	0.9895	
-0.5695	0.4107	0.9896	
-0.5700	0.4088	0.9895	
-0.5696	0.4100	0.9895	
-0.5697	0.4101	0.9896	
-0.5696	0.4102	0.9895	
-0.5696	0.4104	0.9895	
-0.5694	0.4108	0.9894	
-0.5698	0.4091	0.9893	
-0.5697	0.4093	0.9893	
-0.5693	0.4108	0.9894	
-0.5695	0.4101	0.9893	
-0.5691	0.4114	0.9893	
-0.5687	0.4131	0.9894	
-0.5698	0.4091	0.9893	
-0.5701	0.4079	0.9893	
-0.5699	0.4089	0.9894	
-0.5695	0.4108	0.9896	
-0.5700	0.4087	0.9895	
-0.5697	0.4095	0.9894	
-0.5704	0.4074	0.9895	
-0.5703	0.4078	0.9894	
-0.5699	0.4088	0.9893	
-0.5698	0.4092	0.9893	
-0.5701	0.4082	0.9894	
