Loss_Adversary	Loss_Target	
-0.0303	0.0155	0.0499	
-0.0560	0.0247	0.0906	
-0.0936	0.0380	0.1500	
-0.1444	0.0506	0.2279	
-0.1961	0.0597	0.3057	
-0.2388	0.0623	0.3679	
-0.2685	0.0587	0.4088	
-0.2874	0.0536	0.4335	
-0.3012	0.0438	0.4491	
-0.3092	0.0383	0.4582	
-0.3161	0.0309	0.4649	
-0.3213	0.0248	0.4697	
-0.3244	0.0197	0.4719	
-0.3274	0.0163	0.4746	
-0.3291	0.0146	0.4764	
-0.3307	0.0116	0.4775	
-0.3321	0.0110	0.4791	
-0.3332	0.0106	0.4805	
-0.3345	0.0090	0.4817	
-0.3353	0.0067	0.4819	
-0.3369	0.0058	0.4838	
-0.3367	0.0053	0.4832	
-0.3380	0.0045	0.4847	
-0.3371	0.0069	0.4846	
-0.3386	0.0037	0.4853	
-0.3393	0.0027	0.4859	
-0.3399	0.0028	0.4868	
-0.3401	0.0026	0.4870	
-0.3404	0.0042	0.4881	
-0.3418	0.0019	0.4891	
-0.3423	0.0019	0.4898	
-0.3421	0.0024	0.4898	
-0.3432	0.0023	0.4912	
-0.3433	0.0019	0.4913	
-0.3424	0.0033	0.4906	
-0.3438	0.0011	0.4917	
-0.3438	0.0026	0.4922	
-0.3443	0.0018	0.4926	
-0.3441	0.0046	0.4935	
-0.3433	0.0033	0.4919	
-0.3442	0.0019	0.4926	
-0.3436	0.0033	0.4922	
-0.3446	0.0015	0.4929	
-0.3439	0.0040	0.4930	
-0.3441	0.0022	0.4925	
-0.3434	0.0045	0.4924	
-0.3442	0.0037	0.4932	
-0.3446	0.0026	0.4934	
-0.3444	0.0039	0.4937	
-0.3446	0.0020	0.4932	
-0.3445	0.0042	0.4939	
-0.3451	0.0019	0.4938	
-0.3436	0.0043	0.4927	
-0.3448	0.0019	0.4934	
-0.3454	0.0023	0.4944	
-0.3457	0.0015	0.4945	
-0.3453	0.0040	0.4949	
-0.3448	0.0036	0.4941	
-0.3454	0.0023	0.4944	
-0.3447	0.0047	0.4945	
-0.3451	0.0040	0.4947	
-0.3452	0.0034	0.4946	
-0.3449	0.0031	0.4941	
-0.3453	0.0022	0.4942	
-0.3458	0.0026	0.4951	
-0.3457	0.0021	0.4947	
-0.3457	0.0018	0.4946	
-0.3453	0.0037	0.4949	
-0.3446	0.0048	0.4943	
-0.3456	0.0027	0.4949	
-0.3460	0.0028	0.4956	
-0.3462	0.0024	0.4956	
-0.3458	0.0025	0.4950	
-0.3454	0.0034	0.4949	
-0.3456	0.0024	0.4948	
-0.3458	0.0032	0.4954	
-0.3453	0.0029	0.4945	
-0.3455	0.0021	0.4945	
-0.3463	0.0026	0.4959	
-0.3457	0.0033	0.4952	
-0.3460	0.0022	0.4952	
-0.3462	0.0024	0.4956	
-0.3462	0.0032	0.4959	
-0.3457	0.0027	0.4951	
-0.3457	0.0027	0.4950	
-0.3466	0.0015	0.4957	
-0.3458	0.0032	0.4953	
-0.3460	0.0029	0.4956	
-0.3464	0.0022	0.4958	
-0.3449	0.0060	0.4953	
-0.3459	0.0031	0.4955	
-0.3464	0.0016	0.4955	
-0.3456	0.0039	0.4954	
-0.3459	0.0019	0.4949	
-0.3461	0.0018	0.4952	
-0.3460	0.0018	0.4951	
-0.3461	0.0021	0.4953	
-0.3465	0.0033	0.4964	
-0.3458	0.0032	0.4954	
-0.3457	0.0030	0.4952	
-0.3461	0.0038	0.4960	
-0.3457	0.0035	0.4953	
-0.3458	0.0025	0.4951	
-0.3454	0.0047	0.4954	
-0.3462	0.0024	0.4956	
-0.3462	0.0027	0.4957	
-0.3458	0.0024	0.4951	
-0.3459	0.0037	0.4958	
-0.3465	0.0016	0.4957	
-0.3469	0.0026	0.4966	
-0.3466	0.0022	0.4960	
-0.3459	0.0032	0.4956	
-0.3465	0.0033	0.4964	
-0.3462	0.0022	0.4955	
-0.3462	0.0032	0.4959	
