Loss_Adversary	Loss_Target	
-0.1601	0.2086	0.2523	
-0.2064	0.2584	0.3226	
-0.2430	0.2925	0.3768	
-0.2677	0.3105	0.4123	
-0.2854	0.3229	0.4375	
-0.2982	0.3293	0.4551	
-0.3066	0.3332	0.4665	
-0.3119	0.3360	0.4739	
-0.3155	0.3361	0.4784	
-0.3177	0.3343	0.4807	
-0.3194	0.3316	0.4822	
-0.3208	0.3287	0.4831	
-0.3221	0.3246	0.4838	
-0.3233	0.3210	0.4844	
-0.3246	0.3169	0.4849	
-0.3259	0.3130	0.4856	
-0.3272	0.3091	0.4863	
-0.3288	0.3046	0.4871	
-0.3307	0.3005	0.4885	
-0.3333	0.2962	0.4907	
-0.3376	0.2912	0.4948	
-0.3458	0.2859	0.5037	
-0.3665	0.2820	0.5286	
-0.4220	0.2864	0.5991	
-0.5181	0.3042	0.7236	
-0.5964	0.3243	0.8266	
-0.6410	0.3486	0.8885	
-0.6687	0.3748	0.9295	
-0.6819	0.3959	0.9513	
-0.6855	0.4080	0.9588	
-0.6868	0.4123	0.9615	
-0.6880	0.4136	0.9634	
-0.6892	0.4139	0.9650	
-0.6903	0.4139	0.9664	
-0.6914	0.4143	0.9678	
-0.6923	0.4147	0.9691	
-0.6933	0.4156	0.9705	
-0.6943	0.4166	0.9721	
-0.6955	0.4178	0.9738	
-0.6969	0.4191	0.9759	
-0.6988	0.4197	0.9785	
-0.7010	0.4195	0.9811	
-0.7024	0.4190	0.9828	
-0.7033	0.4186	0.9838	
-0.7039	0.4185	0.9845	
-0.7043	0.4185	0.9850	
-0.7047	0.4185	0.9855	
-0.7051	0.4186	0.9860	
-0.7054	0.4187	0.9864	
-0.7056	0.4188	0.9867	
-0.7059	0.4189	0.9871	
-0.7061	0.4191	0.9874	
-0.7063	0.4193	0.9877	
-0.7065	0.4195	0.9880	
-0.7067	0.4196	0.9883	
-0.7069	0.4198	0.9886	
-0.7071	0.4200	0.9889	
-0.7073	0.4202	0.9891	
-0.7074	0.4203	0.9894	
-0.7076	0.4204	0.9896	
-0.7078	0.4205	0.9898	
-0.7079	0.4206	0.9900	
-0.7081	0.4207	0.9902	
-0.7082	0.4208	0.9905	
-0.7084	0.4209	0.9907	
-0.7085	0.4210	0.9909	
-0.7087	0.4210	0.9911	
-0.7089	0.4210	0.9913	
-0.7090	0.4210	0.9915	
-0.7092	0.4209	0.9917	
-0.7094	0.4208	0.9920	
-0.7096	0.4207	0.9921	
-0.7098	0.4206	0.9923	
-0.7099	0.4204	0.9925	
-0.7101	0.4203	0.9927	
-0.7103	0.4201	0.9929	
-0.7104	0.4195	0.9929	
-0.7106	0.4197	0.9932	
-0.7108	0.4193	0.9933	
-0.7109	0.4192	0.9934	
-0.7111	0.4190	0.9936	
-0.7113	0.4190	0.9939	
-0.7118	0.4185	0.9943	
-0.7121	0.4176	0.9945	
-0.7123	0.4170	0.9946	
-0.7125	0.4165	0.9947	
-0.7126	0.4159	0.9948	
-0.7127	0.4156	0.9948	
-0.7128	0.4153	0.9949	
-0.7129	0.4151	0.9949	
-0.7130	0.4149	0.9950	
-0.7130	0.4147	0.9950	
-0.7131	0.4146	0.9950	
-0.7131	0.4145	0.9950	
-0.7132	0.4144	0.9951	
-0.7132	0.4143	0.9951	
-0.7132	0.4143	0.9951	
-0.7133	0.4143	0.9952	
-0.7133	0.4142	0.9952	
-0.7133	0.4142	0.9952	
-0.7134	0.4142	0.9953	
-0.7134	0.4142	0.9953	
-0.7134	0.4142	0.9953	
-0.7134	0.4142	0.9954	
-0.7135	0.4143	0.9954	
-0.7135	0.4142	0.9954	
-0.7135	0.4143	0.9955	
-0.7135	0.4143	0.9955	
-0.7135	0.4143	0.9955	
-0.7136	0.4142	0.9956	
-0.7136	0.4143	0.9956	
-0.7136	0.4144	0.9956	
-0.7137	0.4143	0.9957	
-0.7137	0.4142	0.9957	
-0.7137	0.4142	0.9957	
-0.7137	0.4143	0.9958	
-0.7138	0.4142	0.9958	
-0.7138	0.4142	0.9958	
-0.7139	0.4141	0.9958	
-0.7139	0.4140	0.9959	
-0.7139	0.4138	0.9959	
-0.7140	0.4137	0.9959	
-0.7140	0.4136	0.9959	
-0.7141	0.4134	0.9959	
-0.7141	0.4131	0.9960	
-0.7142	0.4129	0.9960	
-0.7142	0.4128	0.9960	
-0.7143	0.4125	0.9960	
-0.7143	0.4124	0.9960	
-0.7144	0.4120	0.9960	
-0.7144	0.4117	0.9960	
-0.7145	0.4116	0.9960	
-0.7145	0.4113	0.9960	
-0.7146	0.4110	0.9960	
-0.7146	0.4109	0.9960	
-0.7147	0.4107	0.9960	
-0.7147	0.4105	0.9960	
-0.7147	0.4101	0.9960	
-0.7148	0.4097	0.9959	
-0.7148	0.4095	0.9959	
-0.7149	0.4092	0.9959	
-0.7149	0.4089	0.9959	
-0.7150	0.4087	0.9959	
