Loss_Adversary	Loss_Target	
-0.1616	0.1205	0.4915	
-0.1823	0.0666	0.4734	
-0.2000	0.0239	0.4616	
-0.2103	0.0049	0.4620	
-0.2170	0.0014	0.4723	
-0.2206	0.0022	0.4811	
-0.2228	0.0022	0.4858	
-0.2233	0.0035	0.4886	
-0.2243	0.0021	0.4890	
-0.2251	0.0013	0.4898	
-0.2253	0.0018	0.4908	
-0.2252	0.0024	0.4914	
-0.2257	0.0016	0.4915	
-0.2258	0.0017	0.4918	
-0.2260	0.0017	0.4921	
-0.2260	0.0018	0.4924	
-0.2264	0.0012	0.4924	
-0.2266	0.0008	0.4924	
-0.2262	0.0021	0.4931	
-0.2263	0.0022	0.4934	
-0.2267	0.0011	0.4931	
-0.2268	0.0009	0.4931	
-0.2266	0.0018	0.4937	
-0.2266	0.0019	0.4938	
-0.2266	0.0021	0.4940	
-0.2269	0.0014	0.4939	
-0.2272	0.0008	0.4938	
-0.2271	0.0012	0.4941	
-0.2272	0.0012	0.4942	
-0.2271	0.0015	0.4944	
-0.2270	0.0019	0.4946	
-0.2274	0.0007	0.4941	
-0.2272	0.0015	0.4945	
-0.2272	0.0014	0.4945	
-0.2272	0.0016	0.4947	
-0.2275	0.0007	0.4944	
-0.2275	0.0011	0.4947	
-0.2274	0.0015	0.4949	
-0.2276	0.0010	0.4948	
-0.2273	0.0017	0.4951	
-0.2276	0.0011	0.4950	
-0.2276	0.0012	0.4951	
-0.2273	0.0019	0.4954	
-0.2276	0.0014	0.4952	
-0.2277	0.0010	0.4951	
-0.2275	0.0017	0.4954	
-0.2273	0.0021	0.4955	
-0.2278	0.0004	0.4946	
-0.2275	0.0014	0.4952	
-0.2271	0.0025	0.4956	
-0.2278	0.0009	0.4951	
-0.2276	0.0013	0.4953	
-0.2275	0.0016	0.4955	
-0.2278	0.0010	0.4952	
-0.2276	0.0016	0.4955	
-0.2276	0.0016	0.4956	
-0.2279	0.0008	0.4952	
-0.2277	0.0015	0.4956	
-0.2273	0.0023	0.4959	
-0.2279	0.0005	0.4950	
-0.2276	0.0017	0.4957	
-0.2275	0.0018	0.4957	
-0.2277	0.0013	0.4956	
-0.2279	0.0009	0.4955	
-0.2274	0.0024	0.4960	
-0.2279	0.0012	0.4956	
-0.2279	0.0012	0.4956	
-0.2279	0.0012	0.4956	
-0.2277	0.0017	0.4958	
-0.2279	0.0010	0.4956	
-0.2279	0.0012	0.4957	
-0.2276	0.0019	0.4960	
-0.2278	0.0014	0.4958	
-0.2278	0.0014	0.4958	
-0.2278	0.0014	0.4958	
-0.2278	0.0016	0.4959	
-0.2280	0.0010	0.4957	
-0.2280	0.0011	0.4958	
-0.2278	0.0015	0.4959	
-0.2277	0.0017	0.4960	
-0.2278	0.0015	0.4960	
-0.2279	0.0013	0.4959	
-0.2281	0.0009	0.4958	
-0.2273	0.0029	0.4965	
-0.2281	0.0007	0.4957	
-0.2280	0.0011	0.4959	
-0.2279	0.0014	0.4960	
-0.2279	0.0015	0.4961	
-0.2280	0.0011	0.4959	
-0.2280	0.0012	0.4960	
-0.2278	0.0016	0.4961	
-0.2280	0.0008	0.4956	
-0.2278	0.0017	0.4961	
-0.2275	0.0026	0.4965	
-0.2282	0.0006	0.4956	
-0.2281	0.0009	0.4959	
-0.2280	0.0012	0.4961	
-0.2277	0.0022	0.4964	
-0.2278	0.0019	0.4963	
-0.2281	0.0010	0.4960	
-0.2281	0.0012	0.4961	
-0.2278	0.0021	0.4965	
-0.2280	0.0013	0.4962	
-0.2283	0.0006	0.4958	
-0.2277	0.0023	0.4966	
-0.2278	0.0022	0.4966	
-0.2283	0.0006	0.4960	
-0.2281	0.0014	0.4964	
-0.2281	0.0014	0.4963	
-0.2280	0.0016	0.4964	
-0.2282	0.0011	0.4962	
-0.2281	0.0014	0.4964	
-0.2279	0.0018	0.4965	
-0.2279	0.0017	0.4965	
-0.2280	0.0016	0.4965	
-0.2281	0.0014	0.4965	
-0.2283	0.0007	0.4962	
-0.2280	0.0018	0.4967	
-0.2281	0.0014	0.4965	
-0.2278	0.0023	0.4967	
-0.2283	0.0010	0.4963	
