Loss_Adversary	Loss_Target	
-0.2012	0.0019	0.4126	
-0.2210	0.0031	0.4543	
-0.2292	0.0047	0.4727	
-0.2334	0.0073	0.4838	
-0.2353	0.0092	0.4897	
-0.2371	0.0097	0.4940	
-0.2374	0.0110	0.4960	
-0.2397	0.0086	0.4981	
-0.2394	0.0101	0.4990	
-0.2399	0.0090	0.4990	
-0.2396	0.0110	0.5004	
-0.2400	0.0096	0.4998	
-0.2395	0.0111	0.5003	
-0.2404	0.0104	0.5015	
-0.2408	0.0119	0.5038	
-0.2414	0.0099	0.5030	
-0.2409	0.0119	0.5040	
-0.2404	0.0143	0.5055	
-0.2410	0.0162	0.5087	
-0.2411	0.0171	0.5099	
-0.2426	0.0180	0.5139	
-0.2420	0.0266	0.5215	
-0.2426	0.0392	0.5360	
-0.2449	0.0658	0.5683	
-0.2476	0.1288	0.6393	
-0.2532	0.2324	0.7587	
-0.2562	0.3051	0.8403	
-0.2611	0.3298	0.8762	
-0.2650	0.3279	0.8821	
-0.2681	0.3230	0.8833	
-0.2692	0.3328	0.8958	
-0.2733	0.3344	0.9058	
-0.2739	0.3360	0.9086	
-0.2741	0.3305	0.9034	
-0.2756	0.3226	0.8984	
-0.2768	0.3166	0.8944	
-0.2775	0.3148	0.8939	
-0.2781	0.3117	0.8920	
-0.2799	0.3067	0.8904	
-0.2804	0.3044	0.8890	
-0.2817	0.3020	0.8892	
-0.2824	0.2995	0.8881	
-0.2836	0.2943	0.8852	
-0.2841	0.2919	0.8836	
-0.2847	0.2899	0.8828	
-0.2853	0.2882	0.8822	
-0.2860	0.2858	0.8812	
-0.2863	0.2827	0.8785	
-0.2860	0.2797	0.8748	
-0.2873	0.2757	0.8733	
-0.2870	0.2780	0.8751	
-0.2879	0.2744	0.8730	
-0.2871	0.2729	0.8700	
-0.2877	0.2732	0.8714	
-0.2889	0.2713	0.8720	
-0.2868	0.2768	0.8733	
-0.2890	0.2701	0.8709	
-0.2886	0.2700	0.8700	
-0.2897	0.2655	0.8675	
-0.2885	0.2685	0.8683	
-0.2889	0.2677	0.8681	
-0.2899	0.2672	0.8697	
-0.2898	0.2660	0.8684	
-0.2891	0.2645	0.8653	
-0.2906	0.2612	0.8649	
-0.2908	0.2635	0.8677	
-0.2906	0.2627	0.8665	
-0.2910	0.2592	0.8637	
-0.2910	0.2604	0.8648	
-0.2912	0.2602	0.8650	
-0.2906	0.2604	0.8640	
-0.2904	0.2591	0.8625	
-0.2908	0.2537	0.8576	
-0.2916	0.2526	0.8580	
-0.2911	0.2572	0.8619	
-0.2911	0.2578	0.8623	
-0.2916	0.2549	0.8605	
-0.2907	0.2558	0.8595	
-0.2918	0.2528	0.8586	
-0.2931	0.2499	0.8583	
-0.2924	0.2510	0.8579	
-0.2924	0.2503	0.8572	
-0.2911	0.2521	0.8566	
-0.2923	0.2493	0.8561	
-0.2925	0.2491	0.8562	
-0.2916	0.2517	0.8571	
-0.2930	0.2499	0.8580	
-0.2921	0.2519	0.8582	
-0.2927	0.2463	0.8536	
-0.2928	0.2453	0.8528	
-0.2924	0.2508	0.8576	
-0.2926	0.2500	0.8573	
-0.2930	0.2472	0.8552	
-0.2933	0.2477	0.8564	
-0.2928	0.2493	0.8570	
-0.2931	0.2495	0.8578	
-0.2937	0.2488	0.8583	
-0.2931	0.2508	0.8593	
-0.2929	0.2509	0.8590	
-0.2925	0.2494	0.8566	
-0.2932	0.2496	0.8582	
-0.2936	0.2488	0.8581	
-0.2938	0.2470	0.8566	
-0.2928	0.2463	0.8540	
-0.2933	0.2460	0.8545	
-0.2936	0.2471	0.8563	
-0.2935	0.2479	0.8571	
-0.2931	0.2473	0.8555	
-0.2937	0.2464	0.8558	
-0.2943	0.2442	0.8547	
-0.2933	0.2465	0.8551	
-0.2933	0.2492	0.8579	
-0.2933	0.2460	0.8547	
-0.2935	0.2438	0.8528	
-0.2936	0.2470	0.8562	
-0.2930	0.2488	0.8569	
-0.2916	0.2531	0.8585	
-0.2938	0.2481	0.8578	
-0.2929	0.2480	0.8559	
-0.2920	0.2530	0.8592	
-0.2923	0.2502	0.8570	
-0.2932	0.2454	0.8538	
