Loss_Adversary	Loss_Target	
-0.1342	0.3021	0.5883	
-0.1855	0.3297	0.7216	
-0.2194	0.3581	0.8205	
-0.2383	0.3713	0.8728	
-0.2468	0.3788	0.8980	
-0.2516	0.3817	0.9107	
-0.2550	0.3814	0.9174	
-0.2583	0.3788	0.9214	
-0.2616	0.3742	0.9234	
-0.2646	0.3690	0.9240	
-0.2670	0.3655	0.9254	
-0.2691	0.3650	0.9291	
-0.2709	0.3666	0.9344	
-0.2726	0.3683	0.9396	
-0.2740	0.3702	0.9445	
-0.2754	0.3701	0.9471	
-0.2768	0.3689	0.9488	
-0.2779	0.3678	0.9500	
-0.2791	0.3666	0.9512	
-0.2802	0.3650	0.9516	
-0.2812	0.3626	0.9512	
-0.2821	0.3596	0.9500	
-0.2830	0.3566	0.9486	
-0.2839	0.3529	0.9466	
-0.2848	0.3486	0.9441	
-0.2860	0.3447	0.9424	
-0.2870	0.3403	0.9400	
-0.2880	0.3352	0.9368	
-0.2891	0.3289	0.9323	
-0.2900	0.3233	0.9283	
-0.2913	0.3160	0.9235	
-0.2922	0.3106	0.9196	
-0.2932	0.3040	0.9148	
-0.2943	0.2953	0.9080	
-0.2953	0.2869	0.9012	
-0.2963	0.2796	0.8957	
-0.2973	0.2709	0.8888	
-0.2981	0.2649	0.8840	
-0.2992	0.2582	0.8795	
-0.3004	0.2515	0.8748	
-0.3011	0.2492	0.8739	
-0.3023	0.2396	0.8663	
-0.3028	0.2317	0.8591	
-0.3034	0.2334	0.8621	
-0.3043	0.2301	0.8605	
-0.3052	0.2228	0.8547	
-0.3060	0.2151	0.8484	
-0.3067	0.2182	0.8529	
-0.3073	0.2178	0.8540	
-0.3080	0.2045	0.8415	
-0.3086	0.2073	0.8455	
-0.3095	0.2048	0.8449	
-0.3100	0.2009	0.8418	
-0.3108	0.2029	0.8455	
-0.3114	0.1959	0.8394	
-0.3120	0.1867	0.8310	
-0.3123	0.2047	0.8504	
-0.3124	0.1796	0.8245	
-0.3126	0.2046	0.8509	
-0.3131	0.1840	0.8305	
-0.3131	0.1861	0.8328	
-0.3130	0.1935	0.8402	
-0.3132	0.1818	0.8284	
-0.3134	0.1913	0.8387	
-0.3132	0.1825	0.8292	
-0.3138	0.1999	0.8485	
-0.3136	0.1852	0.8326	
-0.3134	0.1771	0.8239	
-0.3136	0.1927	0.8406	
-0.3133	0.1899	0.8371	
-0.3135	0.1814	0.8286	
-0.3139	0.1822	0.8302	
-0.3141	0.1901	0.8389	
-0.3137	0.1840	0.8316	
-0.3141	0.1872	0.8359	
-0.3145	0.1831	0.8324	
-0.3143	0.1914	0.8406	
-0.3143	0.1768	0.8255	
-0.3145	0.1848	0.8342	
-0.3142	0.1720	0.8202	
-0.3147	0.1876	0.8375	
-0.3145	0.1813	0.8304	
