Loss_Adversary	Loss_Target	
-0.2798	0.0282	0.4850	
-0.3060	0.0941	0.5727	
-0.3512	0.2230	0.7340	
-0.3859	0.3275	0.8615	
-0.4005	0.3685	0.9132	
-0.4069	0.3832	0.9336	
-0.4105	0.3890	0.9435	
-0.4130	0.3916	0.9494	
-0.4149	0.3928	0.9533	
-0.4164	0.3934	0.9562	
-0.4176	0.3937	0.9586	
-0.4188	0.3937	0.9604	
-0.4197	0.3937	0.9620	
-0.4206	0.3935	0.9633	
-0.4213	0.3930	0.9642	
-0.4220	0.3925	0.9650	
-0.4226	0.3920	0.9656	
-0.4231	0.3914	0.9661	
-0.4235	0.3909	0.9664	
-0.4239	0.3904	0.9668	
-0.4243	0.3901	0.9672	
-0.4246	0.3897	0.9675	
-0.4249	0.3893	0.9678	
-0.4253	0.3890	0.9681	
-0.4256	0.3887	0.9685	
-0.4259	0.3887	0.9690	
-0.4263	0.3886	0.9695	
-0.4268	0.3886	0.9704	
-0.4273	0.3886	0.9712	
-0.4277	0.3885	0.9718	
-0.4280	0.3884	0.9723	
-0.4282	0.3884	0.9726	
-0.4285	0.3882	0.9729	
-0.4288	0.3880	0.9733	
-0.4290	0.3879	0.9736	
-0.4293	0.3877	0.9739	
-0.4295	0.3876	0.9742	
-0.4297	0.3873	0.9744	
-0.4299	0.3872	0.9747	
-0.4301	0.3871	0.9749	
-0.4303	0.3868	0.9751	
-0.4305	0.3867	0.9753	
-0.4306	0.3867	0.9756	
-0.4308	0.3866	0.9757	
-0.4310	0.3867	0.9761	
-0.4311	0.3866	0.9762	
-0.4312	0.3867	0.9766	
-0.4314	0.3867	0.9767	
-0.4315	0.3868	0.9771	
-0.4317	0.3868	0.9774	
-0.4319	0.3869	0.9778	
-0.4321	0.3868	0.9780	
-0.4322	0.3866	0.9781	
-0.4324	0.3860	0.9780	
-0.4327	0.3846	0.9776	
-0.4331	0.3832	0.9773	
-0.4335	0.3815	0.9769	
-0.4339	0.3807	0.9769	
-0.4342	0.3795	0.9766	
-0.4344	0.3786	0.9763	
-0.4346	0.3776	0.9761	
-0.4347	0.3770	0.9759	
-0.4348	0.3768	0.9759	
-0.4349	0.3764	0.9757	
-0.4349	0.3764	0.9758	
-0.4350	0.3763	0.9758	
-0.4350	0.3765	0.9760	
-0.4351	0.3763	0.9760	
-0.4351	0.3759	0.9758	
-0.4351	0.3755	0.9756	
-0.4352	0.3757	0.9757	
-0.4351	0.3757	0.9757	
