Loss_Adversary	Loss_Target	
-0.0817	0.2884	0.5076	
-0.1258	0.2861	0.5998	
-0.1645	0.2969	0.6953	
-0.1897	0.3125	0.7675	
-0.2039	0.3245	0.8117	
-0.2119	0.3275	0.8325	
-0.2156	0.3293	0.8424	
-0.2185	0.3283	0.8475	
-0.2208	0.3272	0.8512	
-0.2218	0.3267	0.8529	
-0.2233	0.3245	0.8536	
-0.2245	0.3225	0.8538	
-0.2257	0.3207	0.8544	
-0.2251	0.3231	0.8559	
-0.2271	0.3216	0.8584	
-0.2266	0.3223	0.8582	
-0.2281	0.3200	0.8587	
-0.2268	0.3219	0.8581	
-0.2289	0.3197	0.8602	
-0.2297	0.3212	0.8636	
-0.2308	0.3213	0.8660	
-0.2324	0.3193	0.8672	
-0.2319	0.3192	0.8659	
-0.2334	0.3138	0.8630	
-0.2337	0.3063	0.8551	
-0.2361	0.2943	0.8464	
-0.2351	0.2940	0.8439	
-0.2357	0.2912	0.8418	
-0.2375	0.2819	0.8351	
-0.2373	0.2776	0.8298	
-0.2388	0.2730	0.8276	
-0.2398	0.2691	0.8252	
-0.2418	0.2662	0.8262	
-0.2394	0.2745	0.8308	
-0.2432	0.2660	0.8290	
-0.2429	0.2646	0.8268	
-0.2448	0.2522	0.8167	
-0.2461	0.2480	0.8145	
-0.2477	0.2390	0.8077	
-0.2482	0.2363	0.8055	
-0.2508	0.2403	0.8158	
-0.2530	0.2292	0.8078	
-0.2541	0.2164	0.7953	
-0.2564	0.2131	0.7965	
-0.2591	0.2069	0.7952	
-0.2604	0.2062	0.7972	
-0.2606	0.1895	0.7783	
-0.2641	0.1943	0.7916	
-0.2653	0.1942	0.7940	
-0.2686	0.1818	0.7867	
-0.2702	0.1730	0.7802	
-0.2727	0.1789	0.7922	
-0.2733	0.1657	0.7784	
-0.2756	0.1676	0.7856	
-0.2771	0.1674	0.7886	
-0.2786	0.1517	0.7736	
-0.2792	0.1724	0.7988	
-0.2804	0.1527	0.7787	
-0.2815	0.1612	0.7908	
-0.2827	0.1637	0.7962	
-0.2841	0.1436	0.7762	
-0.2840	0.1577	0.7922	
-0.2828	0.1550	0.7866	
-0.2846	0.1529	0.7880	
-0.2851	0.1575	0.7944	
-0.2831	0.1455	0.7762	
-0.2832	0.1756	0.8110	
-0.2847	0.1465	0.7807	
-0.2854	0.1530	0.7898	
-0.2854	0.1450	0.7806	
-0.2852	0.1717	0.8110	
-0.2866	0.1425	0.7803	
-0.2855	0.1610	0.7992	
-0.2866	0.1350	0.7718	
-0.2857	0.1623	0.8011	
-0.2864	0.1591	0.7988	
-0.2863	0.1428	0.7800	
-0.2873	0.1620	0.8043	
-0.2844	0.1514	0.7857	
-0.2875	0.1463	0.7865	
-0.2873	0.1502	0.7906	
-0.2864	0.1494	0.7878	
-0.2880	0.1511	0.7933	
-0.2871	0.1452	0.7845	
-0.2882	0.1448	0.7865	
-0.2880	0.1475	0.7890	
-0.2873	0.1520	0.7928	
-0.2855	0.1602	0.7984	
-0.2880	0.1413	0.7820	
-0.2878	0.1485	0.7899	
-0.2870	0.1472	0.7866	
-0.2878	0.1534	0.7953	
-0.2870	0.1536	0.7940	
-0.2871	0.1468	0.7863	
-0.2874	0.1393	0.7783	
