Loss_Adversary	Loss_Target	
-0.2063	0.0101	0.4552	
-0.2134	0.0038	0.4632	
-0.2171	0.0042	0.4716	
-0.2183	0.0070	0.4774	
-0.2209	0.0055	0.4814	
-0.2220	0.0059	0.4842	
-0.2230	0.0071	0.4877	
-0.2229	0.0094	0.4901	
-0.2240	0.0127	0.4963	
-0.2253	0.0215	0.5093	
-0.2249	0.0401	0.5298	
-0.2258	0.0823	0.5803	
-0.2270	0.1389	0.6480	
-0.2304	0.1951	0.7199	
-0.2326	0.2385	0.7747	
-0.2359	0.2613	0.8078	
-0.2393	0.2651	0.8197	
-0.2421	0.2492	0.8073	
-0.2461	0.2302	0.7940	
-0.2496	0.2235	0.7939	
-0.2520	0.2125	0.7864	
-0.2550	0.1947	0.7723	
-0.2566	0.1879	0.7680	
-0.2586	0.1813	0.7646	
-0.2599	0.1872	0.7743	
-0.2613	0.1803	0.7694	
-0.2627	0.1683	0.7585	
-0.2649	0.1936	0.7925	
-0.2658	0.1898	0.7900	
-0.2658	0.1865	0.7862	
-0.2681	0.1752	0.7781	
-0.2703	0.1767	0.7847	
-0.2711	0.1748	0.7841	
-0.2713	0.1688	0.7777	
-0.2737	0.1634	0.7765	
-0.2738	0.1773	0.7929	
-0.2741	0.1602	0.7738	
-0.2750	0.1678	0.7845	
-0.2741	0.1622	0.7761	
-0.2766	0.1662	0.7861	
-0.2754	0.1622	0.7788	
-0.2764	0.1626	0.7815	
-0.2773	0.1639	0.7848	
-0.2739	0.1496	0.7611	
-0.2762	0.2144	0.8407	
-0.2783	0.1473	0.7679	
-0.2787	0.1767	0.8026	
-0.2787	0.1457	0.7670	
-0.2785	0.1608	0.7838	
-0.2794	0.1718	0.7986	
-0.2812	0.1564	0.7846	
-0.2807	0.1535	0.7803	
-0.2803	0.1590	0.7856	
-0.2794	0.1497	0.7731	
-0.2802	0.1961	0.8282	
-0.2794	0.1360	0.7572	
-0.2813	0.2057	0.8417	
-0.2815	0.1322	0.7576	
-0.2810	0.1812	0.8127	
-0.2814	0.1536	0.7819	
-0.2831	0.1572	0.7897	
-0.2825	0.1623	0.7943	
-0.2826	0.1575	0.7890	
-0.2816	0.1474	0.7752	
-0.2837	0.1678	0.8032	
-0.2838	0.1459	0.7782	
-0.2839	0.1675	0.8033	
-0.2849	0.1442	0.7787	
-0.2833	0.1629	0.7968	
-0.2838	0.1460	0.7783	
-0.2836	0.1649	0.7996	
-0.2847	0.1402	0.7735	
-0.2848	0.1690	0.8069	
-0.2841	0.1348	0.7660	
-0.2838	0.1857	0.8240	
-0.2858	0.1493	0.7865	
-0.2860	0.1521	0.7899	
-0.2848	0.1511	0.7862	
-0.2851	0.1589	0.7960	
-0.2863	0.1461	0.7838	
-0.2865	0.1583	0.7982	
-0.2860	0.1459	0.7829	
-0.2858	0.1598	0.7984	
-0.2865	0.1397	0.7769	
-0.2872	0.1552	0.7962	
-0.2867	0.1463	0.7850	
-0.2866	0.1697	0.8116	
-0.2868	0.1350	0.7720	
-0.2870	0.1572	0.7979	
-0.2866	0.1555	0.7953	
-0.2870	0.1468	0.7861	
-0.2885	0.1556	0.7994	
-0.2855	0.1466	0.7826	
-0.2884	0.1518	0.7948	
-0.2874	0.1541	0.7955	
-0.2888	0.1397	0.7818	
-0.2881	0.1614	0.8052	
-0.2869	0.1412	0.7795	
-0.2887	0.1554	0.7997	
-0.2891	0.1487	0.7928	
-0.2880	0.1504	0.7923	
-0.2891	0.1468	0.7906	
-0.2872	0.1669	0.8097	
-0.2896	0.1311	0.7735	
-0.2896	0.1618	0.8089	
-0.2908	0.1415	0.7882	
-0.2899	0.1442	0.7894	
-0.2901	0.1443	0.7900	
-0.2908	0.1421	0.7888	
-0.2905	0.1403	0.7862	
-0.2899	0.1517	0.7980	
-0.2915	0.1545	0.8046	
-0.2913	0.1256	0.7709	
-0.2895	0.1541	0.7998	
-0.2903	0.1680	0.8175	
-0.2914	0.1252	0.7708	
-0.2895	0.1554	0.8015	
-0.2906	0.1348	0.7800	
-0.2897	0.1589	0.8058	
-0.2912	0.1438	0.7918	
-0.2912	0.1332	0.7795	
-0.2912	0.1642	0.8152	
-0.2912	0.1428	0.7904	
-0.2901	0.1314	0.7750	
-0.2902	0.1742	0.8244	
-0.2916	0.1242	0.7699	
-0.2905	0.1683	0.8183	
-0.2910	0.1342	0.7801	
-0.2918	0.1510	0.8013	
-0.2910	0.1443	0.7918	
-0.2912	0.1489	0.7976	
