Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2290	0.0284	63.7000	74.7000	
0.2291	0.0285	63.2000	74.7000	
0.2291	0.0284	63.6000	74.8000	
0.2291	0.0284	63.7000	74.7000	
0.2291	0.0284	63.7000	74.6000	
0.2291	0.0285	63.5000	74.7000	
0.2291	0.0284	63.7000	74.8000	
0.2290	0.0284	63.5000	74.7000	
0.2291	0.0284	63.7000	74.7000	
0.2291	0.0285	63.2000	74.7000	
0.2290	0.0284	63.6000	74.6000	
0.2291	0.0284	63.8000	74.6000	
0.2291	0.0284	63.8000	74.8000	
0.2291	0.0285	63.6000	74.7000	
0.2290	0.0284	63.4000	74.7000	
0.2291	0.0284	63.8000	74.6000	
0.2291	0.0284	63.8000	75.0000	
0.2291	0.0284	63.5000	74.7000	
0.2291	0.0284	63.8000	74.9000	
0.2291	0.0284	63.7000	74.7000	
0.2291	0.0284	63.5000	74.8000	
0.2291	0.0284	63.5000	74.8000	
0.2291	0.0284	63.8000	74.7000	
0.2291	0.0284	63.7000	74.8000	
0.2291	0.0284	63.6000	74.7000	
0.2291	0.0284	63.8000	74.8000	
0.2291	0.0284	63.8000	74.6000	
0.2291	0.0284	63.7000	74.8000	
0.2291	0.0284	63.8000	74.8000	
0.2290	0.0284	63.4000	74.8000	
0.2291	0.0284	63.8000	74.6000	
0.2291	0.0284	63.8000	75.0000	
0.2291	0.0284	63.8000	74.6000	
0.2291	0.0284	63.6000	74.9000	
0.2291	0.0284	63.8000	74.7000	
0.2291	0.0284	63.8000	74.9000	
0.2291	0.0284	63.8000	74.7000	
0.2291	0.0284	63.8000	74.9000	
0.2291	0.0284	63.8000	74.8000	
0.2291	0.0284	63.6000	74.8000	
0.2290	0.0284	63.5000	74.6000	
0.2290	0.0284	63.4000	74.7000	
0.2290	0.0284	63.6000	74.8000	
0.2291	0.0284	63.8000	74.8000	
0.2290	0.0284	63.6000	74.7000	
0.2290	0.0284	63.6000	74.7000	
0.2291	0.0284	63.8000	74.8000	
0.2290	0.0284	63.7000	74.7000	
0.2291	0.0284	63.9000	74.8000	
0.2291	0.0284	63.7000	74.7000	
0.2291	0.0284	63.7000	74.8000	
0.2290	0.0284	63.8000	74.8000	
0.2290	0.0284	63.6000	74.7000	
0.2291	0.0284	63.9000	74.9000	
0.2290	0.0284	63.9000	74.6000	
0.2290	0.0284	63.8000	74.8000	
0.2290	0.0284	63.7000	74.7000	
0.2291	0.0284	63.8000	74.8000	
0.2290	0.0284	63.4000	74.8000	
0.2291	0.0284	63.9000	74.6000	
0.2291	0.0284	63.9000	74.8000	
0.2291	0.0284	63.5000	74.6000	
0.2290	0.0284	63.5000	74.7000	
0.2290	0.0284	63.7000	74.8000	
0.2291	0.0284	63.9000	74.6000	
0.2290	0.0284	63.7000	74.9000	
0.2291	0.0284	63.8000	74.7000	
0.2291	0.0284	63.9000	74.8000	
0.2291	0.0284	63.7000	74.9000	
0.2290	0.0284	63.6000	74.7000	
0.2290	0.0284	63.7000	74.8000	
0.2290	0.0284	63.5000	74.8000	
0.2291	0.0284	63.9000	74.7000	
0.2291	0.0284	63.7000	74.8000	
0.2291	0.0284	63.6000	74.8000	
0.2291	0.0284	63.7000	74.7000	
0.2291	0.0284	63.8000	74.8000	
0.2291	0.0284	63.6000	74.7000	
0.2291	0.0284	64.0000	75.0000	
0.2291	0.0284	63.8000	74.7000	
0.2291	0.0284	64.0000	74.9000	
0.2291	0.0284	63.9000	74.7000	
0.2291	0.0284	64.0000	74.8000	
0.2291	0.0284	63.5000	74.8000	
0.2290	0.0284	63.5000	74.8000	
0.2290	0.0284	63.6000	75.0000	
0.2290	0.0284	63.5000	74.6000	
0.2290	0.0284	63.5000	74.6000	
0.2290	0.0284	63.8000	74.9000	
0.2290	0.0284	63.5000	74.8000	
0.2290	0.0284	63.5000	74.8000	
0.2289	0.0284	63.4000	74.6000	
0.2291	0.0284	63.8000	75.0000	
0.2290	0.0284	64.0000	74.8000	
0.2290	0.0284	63.8000	74.6000	
0.2289	0.0284	63.5000	74.8000	
0.2290	0.0284	63.9000	74.6000	
0.2290	0.0284	63.9000	74.8000	
0.2290	0.0284	63.7000	74.6000	
0.2290	0.0284	64.0000	74.8000	
0.2290	0.0284	63.8000	74.9000	
