Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.4778	0.1587	65.1000	49.5500	
0.4028	0.1055	54.0000	50.1750	
0.3366	0.0844	53.6500	50.0250	
0.2763	0.0765	64.2750	50.3000	
0.2303	0.0679	71.4000	57.9250	
0.2004	0.0602	74.1500	76.9250	
0.1806	0.0559	74.5750	88.5250	
0.1668	0.0528	75.0500	93.3000	
0.1578	0.0508	74.6500	96.7750	
0.1514	0.0492	75.3500	98.2500	
0.1476	0.0481	74.8250	98.7250	
0.1444	0.0473	74.8750	98.9000	
0.1429	0.0466	75.1750	98.9750	
0.1426	0.0460	74.8500	98.9500	
0.1417	0.0455	75.1750	98.9500	
0.1414	0.0449	75.0250	99.0250	
0.1412	0.0442	74.7500	99.1250	
0.1409	0.0435	74.6750	99.2000	
0.1409	0.0426	75.0500	99.3250	
0.1407	0.0417	74.7000	99.4000	
0.1404	0.0407	74.7000	99.4500	
0.1405	0.0395	74.4500	99.4250	
0.1401	0.0383	74.6000	99.5250	
0.1399	0.0369	74.6750	99.4500	
0.1398	0.0353	74.5500	99.4250	
0.1397	0.0336	74.6500	99.4000	
0.1396	0.0317	74.6250	99.4250	
0.1396	0.0294	74.5000	99.3250	
0.1394	0.0269	74.8250	99.1500	
0.1393	0.0242	74.7250	98.8250	
0.1391	0.0215	74.6000	98.0500	
0.1395	0.0188	74.6750	97.2250	
0.1391	0.0153	74.8000	95.8500	
0.1390	0.0097	74.7500	90.2500	
0.1390	0.0060	74.6250	87.4250	
0.1392	0.0035	74.7000	83.9750	
0.1393	0.0018	74.6000	81.5250	
0.1389	0.0009	74.5750	79.4000	
0.1390	0.0004	74.5250	77.4750	
0.1388	0.0002	74.5500	76.3250	
0.1391	0.0001	74.5250	75.4250	
0.1388	0.0001	74.5250	74.9000	
0.1387	0.0001	74.7000	74.6250	
0.1387	0.0001	74.4750	74.5750	
0.1389	0.0001	74.5500	74.5750	
0.1387	0.0001	74.6500	74.6500	
0.1387	0.0001	74.7000	74.6500	
0.1387	0.0001	75.0000	74.7250	
0.1387	0.0001	74.8250	74.6750	
0.1393	0.0001	75.0500	74.7000	
0.1391	0.0001	74.9500	74.7000	
0.1386	0.0001	74.8750	74.7250	
0.1384	0.0001	74.7500	74.7000	
0.1384	0.0001	74.5000	74.7000	
0.1384	0.0001	74.5500	74.7000	
0.1384	0.0001	74.4000	74.7500	
0.1384	0.0001	74.6500	74.7500	
0.1384	0.0001	74.6500	74.7000	
0.1384	0.0001	74.6000	74.7250	
0.1384	0.0001	74.5250	74.7500	
0.1384	0.0001	74.6250	74.7750	
0.1384	0.0001	74.7250	74.7000	
0.1384	0.0001	74.6750	74.7250	
0.1384	0.0001	74.5500	74.7500	
0.1384	0.0001	74.4500	74.7500	
0.1384	0.0001	74.4500	74.7250	
0.1383	0.0001	74.5250	74.7500	
0.1384	0.0001	74.7000	74.7250	
0.1384	0.0001	74.6750	74.7750	
0.1383	0.0001	74.6750	74.7750	
0.1383	0.0001	74.6500	74.7500	
0.1384	0.0001	74.6750	74.7750	
0.1384	0.0001	74.4500	74.7750	
0.1384	0.0001	74.5250	74.7500	
0.1383	0.0001	74.5000	74.7750	
0.1384	0.0001	74.6750	74.7750	
0.1383	0.0001	74.6500	74.7750	
0.1383	0.0001	74.6250	74.7750	
0.1383	0.0001	74.5000	74.7750	
0.1383	0.0001	74.5500	74.8000	
0.1383	0.0001	74.4250	74.7500	
0.1384	0.0001	74.5500	74.8250	
0.1383	0.0001	74.6500	74.7750	
0.1383	0.0001	74.6000	74.7750	
0.1383	0.0001	74.5250	74.7750	
0.1383	0.0001	74.5000	74.7250	
0.1383	0.0001	74.5000	74.7750	
0.1383	0.0001	74.7000	74.8250	
0.1383	0.0001	74.6500	74.7750	
0.1383	0.0001	74.6500	74.7750	
0.1383	0.0001	74.6000	74.7750	
0.1383	0.0000	74.4750	74.8000	
0.1383	0.0000	74.5500	74.7750	
0.1383	0.0000	74.5750	74.7750	
0.1383	0.0000	74.6000	74.8000	
0.1383	0.0000	74.4250	74.8000	
