Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.4419	0.1403	50.0000	51.9000	
0.3718	0.0944	50.0000	50.1750	
0.3324	0.0855	50.0000	61.1500	
0.3114	0.0773	50.0000	69.5750	
0.2959	0.0713	50.0000	72.3500	
0.2832	0.0648	50.0000	71.4750	
0.2724	0.0583	50.0000	70.2250	
0.2634	0.0520	50.0000	70.5500	
0.2572	0.0469	49.9500	72.3000	
0.2540	0.0429	51.3500	72.9500	
0.2526	0.0401	53.6250	73.4750	
0.2520	0.0381	53.8000	73.4250	
0.2515	0.0367	53.3750	73.7500	
0.2511	0.0356	53.8250	74.2000	
0.2506	0.0348	54.4750	74.3250	
0.2502	0.0342	55.2250	74.7000	
0.2499	0.0337	54.9750	74.7000	
0.2497	0.0334	54.9750	74.9500	
0.2494	0.0331	54.7750	75.3250	
0.2491	0.0329	55.2000	75.4000	
0.2487	0.0327	55.2500	75.5250	
0.2484	0.0326	55.7750	75.4750	
0.2481	0.0326	55.9750	75.8750	
0.2479	0.0325	56.2250	75.6500	
0.2477	0.0324	56.8250	75.9500	
0.2475	0.0323	56.6250	75.6500	
0.2473	0.0322	56.5250	75.7500	
0.2472	0.0322	56.1000	75.6750	
0.2471	0.0321	56.6500	75.8250	
0.2469	0.0321	56.5750	75.8250	
0.2468	0.0322	56.4750	75.5750	
0.2467	0.0322	56.7000	75.6500	
0.2465	0.0320	56.3000	75.7250	
0.2464	0.0320	56.2750	75.6500	
0.2463	0.0320	56.1500	75.4000	
0.2462	0.0319	56.3500	75.5750	
0.2461	0.0319	56.4000	75.6000	
0.2461	0.0319	55.9750	75.6750	
0.2460	0.0319	56.3750	75.6000	
0.2459	0.0319	56.3250	75.6000	
0.2458	0.0319	56.5250	75.5500	
0.2458	0.0319	56.4750	75.4250	
0.2457	0.0318	56.5750	75.5750	
0.2456	0.0318	56.7000	75.5000	
0.2456	0.0318	56.9250	75.4500	
0.2456	0.0318	56.2500	75.5000	
0.2457	0.0318	55.9500	75.5250	
0.2458	0.0319	55.8000	75.4000	
0.2455	0.0318	56.4000	75.3500	
0.2454	0.0317	56.6500	75.5250	
0.2453	0.0317	56.7250	75.5500	
0.2453	0.0317	56.8000	75.4250	
0.2453	0.0317	56.6750	75.4500	
0.2453	0.0317	56.7250	75.5000	
0.2452	0.0317	56.6500	75.3750	
0.2452	0.0317	56.7500	75.3500	
0.2452	0.0317	56.7000	75.5000	
0.2452	0.0317	56.7000	75.3500	
0.2452	0.0317	56.7000	75.4000	
0.2452	0.0317	56.7500	75.3500	
0.2452	0.0317	56.6500	75.3750	
0.2452	0.0317	56.8000	75.3750	
0.2452	0.0317	56.7500	75.4000	
0.2452	0.0317	56.7250	75.4000	
0.2452	0.0317	56.6500	75.4250	
0.2452	0.0317	56.6500	75.4000	
0.2452	0.0317	56.6750	75.4250	
0.2452	0.0317	56.6750	75.3750	
0.2452	0.0317	56.8250	75.3500	
0.2452	0.0317	56.8000	75.3750	
0.2452	0.0317	56.6250	75.3750	
0.2452	0.0317	56.6000	75.3500	
0.2452	0.0317	56.7250	75.4500	
0.2451	0.0317	56.6500	75.4000	
0.2452	0.0317	56.7000	75.3750	
0.2451	0.0317	56.6000	75.5000	
0.2451	0.0317	56.7000	75.5000	
0.2451	0.0317	56.6000	75.4000	
0.2451	0.0317	56.7000	75.5000	
0.2451	0.0317	56.7000	75.3500	
0.2451	0.0317	56.6750	75.3500	
0.2451	0.0317	56.6500	75.4000	
0.2451	0.0317	56.6000	75.3750	
0.2451	0.0317	56.5750	75.3750	
0.2451	0.0317	56.6250	75.3750	
0.2451	0.0317	56.6750	75.4750	
0.2451	0.0317	56.6250	75.3750	
0.2451	0.0317	56.6250	75.3750	
0.2451	0.0317	56.6250	75.4500	
0.2451	0.0317	56.7000	75.4250	
0.2451	0.0317	56.5500	75.3500	
0.2451	0.0317	56.7000	75.3750	
0.2451	0.0317	56.4750	75.3500	
0.2451	0.0317	56.6250	75.4250	
0.2451	0.0317	56.7250	75.3750	
0.2450	0.0317	56.7000	75.3500	
0.2450	0.0317	56.6000	75.4000	
0.2450	0.0317	56.5750	75.3500	
0.2450	0.0317	56.6500	75.3500	
0.2450	0.0317	56.6000	75.4750	
0.2450	0.0317	56.6500	75.3500	
0.2450	0.0317	56.7500	75.5000	
0.2450	0.0317	56.7750	75.4250	
0.2450	0.0317	56.6250	75.4250	
0.2450	0.0317	56.5500	75.4500	
0.2450	0.0317	56.5750	75.4500	
0.2450	0.0317	56.5000	75.3500	
0.2450	0.0317	56.5250	75.4000	
