Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2215	0.0231	65.0000	74.4000	
0.2216	0.0231	65.1000	74.5000	
0.2215	0.0231	65.1000	74.5000	
0.2215	0.0231	65.0000	74.6000	
0.2214	0.0231	65.0000	74.5000	
0.2215	0.0231	65.2000	74.5000	
0.2216	0.0231	65.1000	74.6000	
0.2214	0.0231	65.1000	74.6000	
0.2214	0.0231	65.0000	74.5000	
0.2214	0.0231	64.9000	74.5000	
0.2214	0.0231	65.1000	74.5000	
0.2214	0.0231	65.1000	74.6000	
0.2214	0.0231	65.1000	74.6000	
0.2214	0.0231	65.0000	74.6000	
0.2214	0.0231	65.0000	74.5000	
0.2213	0.0231	64.9000	74.5000	
0.2213	0.0231	65.0000	74.6000	
0.2214	0.0231	65.1000	74.5000	
0.2214	0.0231	65.2000	74.5000	
0.2214	0.0231	65.1000	74.5000	
0.2214	0.0231	65.0000	74.5000	
0.2214	0.0231	65.0000	74.7000	
0.2213	0.0231	65.0000	74.5000	
0.2213	0.0231	64.8000	74.6000	
0.2213	0.0231	65.1000	74.6000	
0.2213	0.0231	64.8000	74.5000	
0.2214	0.0231	65.2000	74.5000	
0.2214	0.0231	65.1000	74.6000	
0.2213	0.0231	65.1000	74.5000	
0.2213	0.0231	64.8000	74.6000	
0.2213	0.0231	65.1000	74.6000	
0.2213	0.0231	65.1000	74.5000	
0.2213	0.0231	65.1000	74.5000	
0.2214	0.0231	65.0000	74.5000	
0.2212	0.0230	64.8000	74.6000	
0.2213	0.0231	64.9000	74.5000	
0.2212	0.0230	64.8000	74.6000	
0.2212	0.0230	64.9000	74.6000	
0.2213	0.0230	65.1000	74.5000	
0.2213	0.0230	65.1000	74.5000	
0.2213	0.0231	65.1000	74.5000	
0.2212	0.0230	64.8000	74.6000	
0.2212	0.0231	64.9000	74.6000	
0.2212	0.0230	64.8000	74.6000	
0.2212	0.0230	64.8000	74.5000	
0.2212	0.0230	65.0000	74.5000	
0.2212	0.0230	64.8000	74.6000	
0.2212	0.0230	65.1000	74.7000	
0.2213	0.0230	65.1000	74.6000	
0.2213	0.0230	65.0000	74.5000	
0.2211	0.0230	64.8000	74.6000	
0.2212	0.0230	65.0000	74.5000	
0.2212	0.0230	65.0000	74.5000	
0.2212	0.0230	64.9000	74.7000	
0.2212	0.0230	65.0000	74.7000	
0.2211	0.0230	64.9000	74.5000	
0.2211	0.0230	64.8000	74.6000	
0.2211	0.0230	65.0000	74.7000	
0.2212	0.0230	65.0000	74.5000	
0.2212	0.0230	65.0000	74.6000	
0.2211	0.0230	64.9000	74.7000	
0.2211	0.0230	65.0000	74.5000	
0.2211	0.0230	64.8000	74.6000	
0.2212	0.0230	64.9000	74.7000	
0.2211	0.0230	65.0000	74.7000	
0.2211	0.0230	65.0000	74.5000	
0.2212	0.0230	65.0000	74.5000	
0.2211	0.0230	64.9000	74.7000	
0.2211	0.0230	65.0000	74.6000	
0.2209	0.0230	64.9000	74.5000	
0.2210	0.0230	64.7000	74.7000	
0.2211	0.0230	65.0000	74.6000	
0.2211	0.0230	65.0000	74.7000	
0.2211	0.0230	64.9000	74.7000	
0.2211	0.0230	64.9000	74.6000	
0.2211	0.0230	64.9000	74.7000	
0.2210	0.0230	65.0000	74.5000	
0.2210	0.0230	65.0000	74.5000	
0.2211	0.0230	65.0000	74.7000	
0.2210	0.0230	64.9000	74.7000	
0.2210	0.0230	64.9000	74.6000	
0.2210	0.0230	65.0000	74.7000	
0.2210	0.0230	65.0000	74.7000	
0.2209	0.0230	65.0000	74.6000	
0.2209	0.0230	65.0000	74.7000	
0.2209	0.0230	64.9000	74.7000	
0.2208	0.0230	64.6000	74.7000	
0.2209	0.0230	64.9000	74.6000	
0.2210	0.0230	64.9000	74.6000	
0.2209	0.0230	64.9000	74.7000	
0.2209	0.0230	65.0000	74.7000	
0.2208	0.0229	64.8000	74.6000	
