Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.3651	0.1737	47.9000	49.6000	
0.2824	0.1226	49.2000	51.4000	
0.2589	0.1047	48.6000	59.6000	
0.2599	0.0963	49.0000	61.2000	
0.2527	0.0902	53.4000	63.5000	
0.2491	0.0849	61.0000	62.7000	
0.2478	0.0811	60.9000	64.0000	
0.2461	0.0780	62.8000	64.0000	
0.2450	0.0754	61.3000	64.5000	
0.2439	0.0732	59.5000	64.3000	
0.2425	0.0709	61.1000	64.3000	
0.2410	0.0688	60.7000	64.6000	
0.2398	0.0666	60.8000	65.4000	
0.2390	0.0645	61.6000	65.8000	
0.2387	0.0622	61.0000	66.4000	
0.2381	0.0599	60.9000	66.9000	
0.2378	0.0577	61.1000	66.8000	
0.2377	0.0555	61.3000	67.4000	
0.2376	0.0534	61.2000	67.5000	
0.2373	0.0513	60.9000	67.3000	
0.2372	0.0493	61.2000	67.7000	
0.2370	0.0475	61.6000	68.2000	
0.2370	0.0458	60.5000	68.3000	
0.2368	0.0442	61.6000	69.1000	
0.2369	0.0427	61.0000	69.1000	
0.2370	0.0414	60.8000	69.5000	
0.2367	0.0402	61.2000	70.2000	
0.2369	0.0392	60.7000	70.5000	
0.2366	0.0383	60.9000	70.8000	
0.2364	0.0374	60.1000	71.1000	
0.2367	0.0367	60.4000	71.3000	
0.2364	0.0361	60.9000	71.2000	
0.2362	0.0355	60.9000	71.8000	
0.2365	0.0351	60.5000	71.9000	
0.2360	0.0347	60.6000	72.1000	
0.2361	0.0343	60.9000	72.3000	
0.2359	0.0340	59.5000	72.4000	
0.2362	0.0338	60.6000	72.6000	
0.2359	0.0336	61.2000	72.7000	
0.2358	0.0334	59.9000	72.9000	
0.2359	0.0332	60.4000	73.1000	
0.2356	0.0332	60.1000	73.1000	
0.2360	0.0330	60.3000	73.0000	
0.2356	0.0329	59.2000	73.0000	
0.2358	0.0328	60.3000	73.1000	
0.2357	0.0327	60.6000	73.1000	
0.2355	0.0326	59.6000	73.1000	
0.2357	0.0326	60.6000	73.3000	
0.2353	0.0325	59.8000	73.1000	
0.2357	0.0325	60.3000	73.1000	
0.2357	0.0324	60.4000	73.1000	
0.2356	0.0324	60.4000	73.1000	
0.2355	0.0324	60.5000	73.1000	
0.2355	0.0324	60.0000	73.1000	
0.2355	0.0324	60.3000	73.1000	
0.2355	0.0324	60.3000	73.1000	
0.2355	0.0324	60.3000	73.1000	
0.2355	0.0324	60.5000	73.4000	
0.2355	0.0324	60.3000	73.1000	
0.2355	0.0324	60.6000	73.1000	
0.2355	0.0324	60.3000	73.2000	
0.2355	0.0324	60.5000	73.2000	
0.2355	0.0324	60.4000	73.4000	
0.2354	0.0324	60.1000	73.3000	
0.2354	0.0323	60.1000	73.2000	
0.2354	0.0323	60.4000	73.2000	
0.2354	0.0323	60.7000	73.2000	
0.2354	0.0322	60.7000	73.1000	
0.2354	0.0322	60.6000	73.1000	
0.2354	0.0321	60.1000	73.1000	
0.2354	0.0320	60.7000	73.1000	
0.2354	0.0319	60.2000	73.0000	
0.2354	0.0319	60.2000	73.0000	
0.2355	0.0319	60.2000	73.1000	
0.2354	0.0319	60.4000	73.1000	
0.2354	0.0318	60.0000	72.9000	
0.2354	0.0318	60.6000	73.1000	
0.2354	0.0318	60.6000	73.1000	
0.2354	0.0318	60.6000	73.0000	
0.2354	0.0318	60.1000	73.0000	
0.2354	0.0318	60.1000	73.0000	
0.2353	0.0318	60.1000	73.0000	
0.2354	0.0318	60.4000	73.0000	
0.2354	0.0318	60.5000	73.2000	
0.2354	0.0318	60.2000	73.1000	
0.2354	0.0318	60.6000	73.0000	
0.2353	0.0318	60.4000	73.1000	
0.2353	0.0318	60.6000	73.2000	
0.2353	0.0318	60.0000	73.1000	
0.2353	0.0318	60.1000	73.2000	
0.2353	0.0318	59.9000	73.2000	
0.2353	0.0318	60.1000	73.2000	
0.2353	0.0318	60.0000	73.2000	
0.2353	0.0318	60.6000	73.2000	
0.2353	0.0318	60.2000	73.2000	
0.2353	0.0318	60.3000	73.2000	
0.2353	0.0318	60.3000	73.3000	
0.2353	0.0318	60.0000	73.2000	
0.2353	0.0318	60.0000	73.2000	
0.2353	0.0318	60.2000	73.3000	
0.2353	0.0318	60.3000	73.2000	
0.2353	0.0318	60.3000	73.2000	
0.2353	0.0318	60.3000	73.2000	
0.2353	0.0318	59.9000	73.2000	
0.2353	0.0318	59.7000	73.3000	
0.2353	0.0318	60.4000	73.3000	
0.2353	0.0318	60.3000	73.4000	
