Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.3919	0.1250	52.5000	51.1000	
0.2946	0.1013	51.1000	65.2000	
0.2574	0.0849	51.4000	75.3000	
0.2530	0.0714	52.6000	79.4000	
0.2425	0.0599	57.9000	80.3000	
0.2409	0.0511	61.5000	77.8000	
0.2408	0.0451	61.2000	73.8000	
0.2418	0.0411	60.7000	71.6000	
0.2414	0.0388	60.4000	71.0000	
0.2410	0.0374	61.1000	71.6000	
0.2405	0.0362	61.0000	71.8000	
0.2402	0.0353	60.9000	71.9000	
0.2400	0.0347	60.6000	72.2000	
0.2397	0.0340	61.0000	72.7000	
0.2395	0.0335	61.0000	72.7000	
0.2393	0.0331	60.7000	73.0000	
0.2393	0.0330	60.3000	72.9000	
0.2391	0.0329	61.2000	73.0000	
0.2389	0.0329	60.6000	73.3000	
0.2390	0.0325	60.6000	73.1000	
0.2386	0.0334	61.2000	73.3000	
0.2390	0.0328	60.6000	73.3000	
0.2386	0.0323	60.3000	73.0000	
0.2384	0.0327	61.0000	73.8000	
0.2384	0.0326	60.5000	73.1000	
0.2384	0.0322	60.7000	73.4000	
0.2386	0.0321	60.8000	73.7000	
0.2382	0.0321	60.5000	73.3000	
0.2382	0.0321	60.1000	73.6000	
0.2383	0.0320	60.6000	73.6000	
0.2378	0.0319	61.0000	73.6000	
0.2379	0.0319	61.1000	73.8000	
0.2382	0.0320	61.0000	73.5000	
0.2380	0.0319	60.7000	73.8000	
0.2379	0.0318	60.5000	73.9000	
0.2377	0.0318	61.5000	73.8000	
0.2377	0.0319	60.9000	73.6000	
0.2383	0.0324	59.9000	73.2000	
0.2376	0.0318	61.1000	73.5000	
0.2373	0.0317	60.6000	74.1000	
0.2378	0.0317	60.4000	73.4000	
0.2374	0.0316	60.3000	73.7000	
0.2377	0.0316	60.7000	73.9000	
0.2373	0.0316	61.0000	73.9000	
0.2373	0.0315	60.9000	73.6000	
0.2371	0.0316	60.8000	73.5000	
0.2372	0.0316	61.1000	73.6000	
0.2371	0.0315	60.7000	73.8000	
0.2371	0.0315	60.7000	73.7000	
0.2370	0.0315	60.6000	73.7000	
0.2370	0.0315	60.2000	73.9000	
0.2369	0.0315	60.3000	73.8000	
0.2369	0.0315	60.2000	73.9000	
0.2368	0.0315	60.5000	73.6000	
0.2368	0.0315	60.6000	73.8000	
0.2368	0.0315	60.7000	73.9000	
0.2368	0.0315	60.8000	73.9000	
0.2368	0.0315	60.8000	73.9000	
0.2368	0.0315	60.7000	73.8000	
0.2368	0.0315	60.5000	73.8000	
0.2368	0.0314	60.7000	73.9000	
0.2368	0.0314	60.7000	73.8000	
0.2368	0.0314	60.7000	73.8000	
0.2367	0.0314	60.8000	73.8000	
0.2368	0.0315	60.9000	73.9000	
0.2368	0.0314	60.9000	73.8000	
0.2367	0.0314	60.7000	73.8000	
0.2368	0.0314	61.0000	73.9000	
0.2368	0.0314	60.7000	73.9000	
0.2368	0.0314	61.1000	73.8000	
0.2368	0.0314	61.0000	73.9000	
0.2367	0.0314	60.7000	73.8000	
0.2368	0.0314	61.0000	73.9000	
0.2368	0.0314	61.0000	73.8000	
0.2368	0.0314	60.9000	73.8000	
0.2367	0.0314	60.9000	73.9000	
0.2367	0.0314	60.9000	73.8000	
