Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2370	0.0296	62.5000	72.9000	
0.2370	0.0296	62.4000	73.0000	
0.2369	0.0296	62.6000	73.0000	
0.2369	0.0296	62.7000	73.0000	
0.2369	0.0296	62.5000	73.0000	
0.2369	0.0296	62.5000	73.0000	
0.2369	0.0296	62.5000	73.0000	
0.2369	0.0296	62.3000	72.9000	
0.2368	0.0296	62.7000	73.0000	
0.2368	0.0296	62.7000	73.1000	
0.2367	0.0296	62.4000	72.9000	
0.2368	0.0296	62.5000	73.0000	
0.2368	0.0296	62.4000	72.9000	
0.2367	0.0296	62.6000	73.0000	
0.2367	0.0296	62.3000	73.0000	
0.2367	0.0296	62.5000	73.1000	
0.2367	0.0296	62.4000	72.9000	
0.2366	0.0296	62.3000	73.0000	
0.2366	0.0296	62.5000	73.0000	
0.2366	0.0296	62.5000	72.9000	
0.2366	0.0296	62.4000	73.1000	
0.2366	0.0296	62.3000	73.1000	
0.2366	0.0296	62.3000	72.9000	
0.2366	0.0296	62.5000	72.9000	
0.2365	0.0296	62.4000	73.0000	
0.2365	0.0296	62.5000	73.0000	
0.2365	0.0296	62.2000	72.9000	
0.2365	0.0296	62.3000	73.1000	
0.2365	0.0296	62.3000	73.1000	
0.2365	0.0296	62.2000	72.9000	
0.2364	0.0296	62.3000	72.9000	
0.2364	0.0296	62.2000	73.1000	
0.2364	0.0296	62.3000	72.9000	
0.2364	0.0296	62.4000	72.9000	
0.2364	0.0296	62.3000	73.0000	
0.2363	0.0295	62.6000	72.9000	
0.2363	0.0295	62.6000	73.1000	
0.2363	0.0295	62.6000	73.0000	
0.2363	0.0296	62.3000	73.0000	
0.2363	0.0296	62.1000	72.9000	
0.2363	0.0295	62.2000	72.9000	
0.2362	0.0295	62.6000	73.2000	
0.2362	0.0295	62.3000	73.0000	
0.2362	0.0295	62.5000	72.9000	
0.2362	0.0295	62.7000	73.1000	
0.2362	0.0296	62.6000	72.9000	
0.2362	0.0295	62.3000	72.9000	
0.2361	0.0295	62.4000	73.1000	
0.2361	0.0295	62.3000	72.9000	
0.2361	0.0295	62.3000	72.9000	
0.2361	0.0295	62.6000	72.9000	
0.2361	0.0295	62.0000	73.1000	
0.2361	0.0295	62.6000	72.9000	
0.2361	0.0295	62.6000	73.1000	
0.2360	0.0295	62.6000	72.9000	
0.2361	0.0295	62.0000	73.1000	
0.2360	0.0295	62.1000	72.9000	
0.2360	0.0295	62.6000	73.1000	
0.2359	0.0295	62.5000	72.9000	
0.2360	0.0295	62.5000	73.1000	
0.2360	0.0295	62.5000	72.9000	
0.2360	0.0295	62.4000	72.9000	
0.2360	0.0295	62.1000	72.9000	
0.2359	0.0295	62.5000	73.1000	
0.2359	0.0295	62.5000	72.9000	
0.2359	0.0295	62.5000	72.9000	
0.2359	0.0295	62.5000	73.1000	
0.2358	0.0295	62.5000	72.9000	
0.2358	0.0295	62.6000	72.9000	
0.2358	0.0295	62.6000	72.9000	
0.2358	0.0295	62.6000	73.1000	
0.2358	0.0295	62.6000	73.1000	
0.2358	0.0295	62.5000	72.9000	
0.2358	0.0295	62.5000	73.1000	
0.2358	0.0295	62.6000	72.9000	
0.2358	0.0295	61.7000	72.9000	
0.2357	0.0295	62.6000	72.9000	
0.2357	0.0295	62.6000	73.2000	
0.2357	0.0295	62.6000	73.1000	
0.2357	0.0295	62.7000	72.9000	
0.2357	0.0295	62.4000	72.9000	
0.2357	0.0295	62.7000	73.0000	
0.2356	0.0295	62.5000	73.2000	
0.2356	0.0295	62.7000	72.9000	
0.2356	0.0295	62.7000	72.9000	
0.2356	0.0295	62.2000	73.1000	
0.2356	0.0295	62.5000	73.2000	
0.2356	0.0295	62.7000	73.0000	
0.2356	0.0295	62.7000	73.0000	
0.2356	0.0295	62.6000	73.1000	
0.2355	0.0295	62.6000	73.2000	
0.2355	0.0295	62.6000	73.1000	
0.2355	0.0295	62.6000	73.1000	
0.2355	0.0295	62.4000	73.0000	
0.2355	0.0295	62.4000	73.0000	
0.2355	0.0295	62.5000	73.0000	
0.2354	0.0295	62.6000	73.2000	
0.2354	0.0295	62.4000	73.2000	
0.2354	0.0295	62.4000	73.0000	
0.2354	0.0295	62.4000	73.1000	
0.2354	0.0295	62.6000	73.0000	
0.2354	0.0295	62.6000	73.2000	
0.2354	0.0295	62.5000	73.0000	
0.2354	0.0295	62.4000	73.0000	
0.2354	0.0295	62.4000	73.2000	
0.2353	0.0295	62.4000	73.0000	
0.2353	0.0295	62.1000	73.2000	
0.2353	0.0295	62.5000	73.0000	
0.2353	0.0295	62.3000	73.0000	
0.2353	0.0295	62.3000	73.2000	
0.2353	0.0295	62.2000	73.1000	
0.2353	0.0295	62.3000	73.0000	
0.2352	0.0295	62.1000	73.2000	
0.2352	0.0295	62.2000	73.2000	
0.2352	0.0295	62.4000	73.1000	
0.2352	0.0295	62.3000	73.2000	
0.2352	0.0295	62.2000	73.0000	
0.2352	0.0295	61.9000	73.2000	
0.2352	0.0295	61.9000	73.0000	
0.2352	0.0295	62.0000	73.1000	
0.2351	0.0295	62.1000	73.3000	
0.2351	0.0295	62.1000	73.2000	
0.2351	0.0295	62.0000	73.0000	
0.2351	0.0295	62.1000	73.3000	
0.2351	0.0295	62.1000	73.1000	
0.2351	0.0295	62.2000	73.3000	
0.2350	0.0295	62.1000	73.1000	
0.2350	0.0295	62.2000	73.2000	
0.2350	0.0295	62.0000	73.1000	
0.2350	0.0295	62.0000	73.2000	
0.2350	0.0295	62.0000	73.3000	
0.2350	0.0295	62.0000	73.2000	
0.2350	0.0295	62.0000	73.1000	
0.2350	0.0295	62.0000	73.3000	
0.2349	0.0295	62.1000	73.2000	
0.2349	0.0295	62.1000	73.1000	
0.2349	0.0295	62.0000	73.2000	
0.2349	0.0295	62.0000	73.1000	
0.2349	0.0295	62.0000	73.1000	
0.2349	0.0295	62.0000	73.1000	
0.2349	0.0295	62.0000	73.2000	
0.2349	0.0295	62.0000	73.2000	
0.2348	0.0295	61.9000	73.3000	
