Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.1762	0.0084	72.1000	69.8500	
0.1762	0.0083	71.9000	69.9750	
0.1761	0.0083	72.0500	69.9500	
0.1761	0.0083	72.0250	69.9250	
0.1761	0.0082	72.0000	70.0500	
0.1760	0.0082	72.0250	70.1000	
0.1760	0.0082	72.0000	70.0500	
0.1760	0.0082	71.9750	70.0250	
0.1759	0.0081	71.9250	70.1750	
0.1759	0.0081	71.9500	70.2000	
0.1759	0.0081	72.0250	70.2000	
0.1759	0.0080	71.9500	70.2000	
0.1759	0.0080	71.9000	70.2500	
0.1759	0.0080	71.9500	70.2500	
0.1758	0.0080	72.0250	70.2750	
0.1758	0.0079	72.0000	70.3250	
0.1758	0.0079	71.9750	70.3250	
0.1757	0.0079	72.0000	70.3500	
0.1757	0.0078	71.9750	70.3250	
0.1757	0.0078	72.0250	70.4500	
0.1757	0.0078	72.0000	70.4750	
0.1756	0.0078	72.0250	70.4750	
0.1756	0.0077	71.9750	70.5000	
0.1756	0.0077	72.0000	70.5250	
0.1756	0.0077	71.9000	70.5500	
0.1756	0.0077	72.0000	70.6000	
0.1755	0.0076	72.1000	70.5750	
0.1755	0.0076	71.9750	70.7000	
0.1754	0.0076	71.9500	70.7000	
0.1754	0.0076	71.8750	70.7250	
0.1754	0.0075	72.0000	70.8000	
0.1753	0.0075	72.0000	70.8000	
0.1752	0.0075	72.0250	70.8750	
0.1752	0.0075	71.9000	70.8750	
0.1752	0.0074	71.9250	70.9000	
0.1751	0.0074	71.9250	70.9500	
0.1751	0.0074	72.0250	71.0000	
0.1750	0.0074	72.0500	71.0500	
0.1750	0.0073	71.9750	71.0750	
0.1750	0.0073	71.9500	71.0750	
0.1750	0.0073	72.0000	71.1500	
0.1750	0.0073	71.9500	71.1500	
0.1749	0.0073	71.9000	71.1750	
0.1749	0.0072	71.9000	71.2750	
0.1749	0.0072	71.9500	71.2000	
0.1748	0.0072	71.9250	71.2500	
0.1748	0.0072	71.9750	71.3750	
0.1748	0.0072	71.9750	71.3500	
0.1748	0.0071	71.9750	71.3250	
0.1747	0.0071	71.9500	71.4500	
0.1747	0.0071	71.9250	71.5500	
0.1747	0.0071	71.8750	71.5500	
0.1747	0.0071	71.9500	71.5000	
0.1747	0.0070	71.8500	71.5750	
0.1746	0.0070	71.9750	71.6250	
0.1746	0.0070	71.9500	71.6500	
0.1746	0.0070	71.9250	71.6750	
0.1745	0.0070	71.9500	71.6500	
0.1746	0.0069	71.9750	71.6500	
0.1745	0.0069	72.0250	71.8250	
0.1745	0.0069	72.0250	71.7750	
0.1745	0.0069	71.9000	71.9500	
0.1744	0.0069	71.8750	71.8500	
0.1744	0.0069	71.8250	71.8750	
0.1744	0.0068	71.9000	72.0250	
0.1744	0.0068	71.9000	71.9750	
0.1743	0.0068	71.9500	71.8750	
0.1743	0.0068	72.0000	72.0750	
0.1743	0.0068	72.0000	72.0750	
0.1743	0.0068	71.8500	72.1000	
0.1743	0.0067	71.9000	72.1250	
0.1742	0.0067	72.0250	72.1000	
0.1742	0.0067	71.9750	72.1250	
0.1742	0.0067	72.0000	72.2250	
0.1742	0.0067	72.0250	72.2500	
0.1741	0.0067	71.9500	72.2000	
0.1741	0.0067	71.9500	72.3250	
0.1741	0.0066	71.9500	72.3250	
0.1741	0.0066	71.9500	72.2750	
0.1741	0.0066	71.9500	72.3000	
0.1740	0.0066	71.9500	72.3750	
0.1740	0.0066	72.0000	72.3250	
0.1740	0.0066	71.8250	72.3750	
0.1740	0.0066	72.0000	72.4000	
0.1740	0.0065	71.9500	72.4000	
0.1739	0.0065	72.1500	72.4250	
0.1739	0.0065	71.9250	72.4250	
0.1739	0.0065	71.9500	72.3500	
0.1739	0.0065	71.9000	72.6500	
0.1738	0.0065	71.8750	72.6250	
