Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.4156	0.2558	54.6000	50.0000	
0.3193	0.2075	50.8000	50.0000	
0.2642	0.1910	50.1000	50.0000	
0.2569	0.1816	50.0000	50.0000	
0.2536	0.1742	50.2000	50.0000	
0.2489	0.1678	56.9000	50.0000	
0.2484	0.1619	59.2000	50.0000	
0.2478	0.1566	59.1000	50.0000	
0.2467	0.1518	59.0000	50.0000	
0.2462	0.1475	59.5000	50.0000	
0.2456	0.1435	58.6000	50.0000	
0.2449	0.1400	58.6000	50.0000	
0.2441	0.1369	57.7000	50.0000	
0.2431	0.1342	58.9000	50.0000	
0.2422	0.1317	58.9000	50.0000	
0.2416	0.1296	58.9000	50.0000	
0.2412	0.1277	59.3000	50.0000	
0.2413	0.1260	58.6000	50.0000	
0.2413	0.1245	58.9000	50.0000	
0.2411	0.1233	58.8000	50.0000	
0.2410	0.1222	58.1000	50.0000	
0.2409	0.1212	58.8000	50.0000	
0.2408	0.1204	58.9000	50.0000	
0.2407	0.1197	58.9000	50.0000	
0.2404	0.1191	59.0000	50.0000	
0.2405	0.1186	59.5000	50.0000	
0.2403	0.1181	59.5000	50.0000	
0.2399	0.1177	59.3000	50.0000	
0.2395	0.1174	59.9000	50.0000	
0.2389	0.1171	59.7000	50.0000	
0.2384	0.1168	60.2000	50.0000	
0.2382	0.1166	59.7000	50.0000	
0.2379	0.1164	59.5000	50.0000	
0.2376	0.1163	60.7000	50.0000	
0.2371	0.1161	59.2000	50.0000	
0.2366	0.1160	58.6000	50.0000	
0.2360	0.1159	59.2000	50.0000	
0.2360	0.1157	59.4000	50.0000	
0.2362	0.1155	58.2000	50.0000	
0.2355	0.1149	60.1000	50.0000	
0.2355	0.1120	59.9000	50.0000	
0.2355	0.1118	59.5000	67.5000	
0.2356	0.1054	59.8000	71.4000	
0.2355	0.1020	59.9000	71.2000	
0.2359	0.0997	59.4000	71.4000	
0.2357	0.0971	59.7000	68.1000	
0.2355	0.0951	60.2000	68.9000	
0.2358	0.0932	58.9000	65.4000	
0.2356	0.0915	59.8000	65.7000	
0.2358	0.0899	59.2000	64.5000	
0.2358	0.0897	59.0000	64.7000	
0.2358	0.0895	59.4000	64.8000	
0.2358	0.0894	59.9000	64.9000	
0.2357	0.0892	59.4000	64.8000	
0.2357	0.0891	59.5000	64.7000	
0.2357	0.0890	59.7000	64.7000	
0.2356	0.0888	59.1000	64.7000	
0.2356	0.0887	59.4000	64.7000	
0.2356	0.0885	59.5000	64.7000	
0.2356	0.0884	59.9000	64.7000	
0.2356	0.0882	59.8000	64.7000	
0.2356	0.0881	59.7000	64.7000	
0.2355	0.0879	59.7000	64.7000	
0.2355	0.0877	59.7000	64.4000	
0.2356	0.0875	60.1000	64.5000	
0.2355	0.0873	60.0000	64.5000	
0.2355	0.0871	59.9000	64.4000	
0.2355	0.0870	59.9000	64.5000	
0.2355	0.0868	60.0000	64.5000	
0.2355	0.0866	59.7000	64.5000	
0.2355	0.0864	59.7000	64.5000	
0.2355	0.0861	59.9000	64.6000	
0.2355	0.0859	59.8000	64.5000	
0.2355	0.0857	59.8000	64.5000	
0.2355	0.0855	59.6000	64.5000	
0.2355	0.0853	59.8000	64.5000	
0.2355	0.0851	59.8000	64.5000	
0.2355	0.0849	59.7000	64.5000	
0.2354	0.0847	59.6000	64.4000	
0.2355	0.0845	59.6000	64.5000	
0.2355	0.0843	59.7000	64.5000	
0.2355	0.0841	59.5000	64.6000	
0.2355	0.0839	59.6000	64.5000	
0.2355	0.0837	59.5000	64.5000	
0.2355	0.0835	59.9000	64.5000	
0.2355	0.0833	59.5000	64.5000	
0.2354	0.0832	59.8000	64.5000	
0.2355	0.0830	59.5000	64.5000	
0.2355	0.0828	59.5000	64.5000	
0.2355	0.0826	59.4000	64.3000	
0.2355	0.0824	59.5000	64.4000	
0.2355	0.0822	59.5000	64.4000	
0.2355	0.0820	59.5000	64.4000	
0.2355	0.0818	59.6000	64.3000	
0.2355	0.0816	59.4000	64.7000	
0.2355	0.0814	59.7000	64.7000	
0.2356	0.0813	59.5000	64.9000	
0.2355	0.0811	59.6000	64.8000	
0.2355	0.0809	59.6000	64.9000	
0.2355	0.0807	59.6000	64.9000	
0.2355	0.0805	59.3000	64.8000	
0.2355	0.0803	59.4000	64.9000	
0.2356	0.0802	59.7000	65.2000	
0.2355	0.0800	59.6000	65.0000	
0.2355	0.0798	59.5000	65.0000	
0.2355	0.0796	59.5000	65.4000	
0.2355	0.0795	59.6000	65.3000	
0.2355	0.0793	59.5000	65.4000	
0.2355	0.0791	59.6000	65.4000	
0.2355	0.0789	59.5000	65.3000	
0.2356	0.0788	59.7000	65.3000	
0.2355	0.0786	59.5000	65.3000	
0.2355	0.0784	59.5000	65.5000	
0.2355	0.0783	59.5000	65.3000	
0.2355	0.0781	59.5000	65.3000	
0.2355	0.0779	59.6000	65.4000	
0.2355	0.0778	59.6000	65.3000	
0.2355	0.0776	59.6000	65.2000	
0.2355	0.0775	59.5000	65.2000	
0.2355	0.0773	59.6000	65.2000	
0.2355	0.0771	59.6000	64.9000	
0.2355	0.0770	59.5000	64.8000	
0.2356	0.0768	59.6000	64.9000	
0.2355	0.0767	59.6000	64.8000	
0.2356	0.0765	59.6000	64.9000	
0.2356	0.0764	59.7000	64.9000	
0.2355	0.0763	59.5000	64.9000	
0.2355	0.0761	59.5000	64.8000	
0.2355	0.0760	59.5000	64.9000	
0.2356	0.0758	59.6000	65.1000	
0.2355	0.0757	59.4000	65.0000	
0.2355	0.0756	59.4000	65.0000	
0.2355	0.0754	59.5000	65.0000	
0.2355	0.0753	59.5000	65.2000	
0.2356	0.0752	59.6000	65.6000	
0.2355	0.0750	59.5000	65.2000	
0.2355	0.0749	59.3000	65.6000	
0.2355	0.0748	59.5000	65.7000	
0.2355	0.0746	59.6000	65.7000	
0.2355	0.0745	59.5000	65.7000	
0.2356	0.0744	59.6000	65.7000	
0.2355	0.0743	59.5000	65.6000	
0.2355	0.0742	59.4000	65.7000	
0.2355	0.0740	59.5000	65.7000	
0.2355	0.0739	59.5000	65.7000	
0.2355	0.0738	59.4000	65.7000	
0.2355	0.0737	59.6000	65.7000	
0.2355	0.0736	59.5000	65.8000	
0.2355	0.0735	59.5000	65.8000	
0.2355	0.0734	59.6000	65.8000	
0.2355	0.0733	59.4000	65.8000	
0.2355	0.0732	59.5000	65.9000	
0.2355	0.0731	59.5000	65.7000	
0.2355	0.0730	59.2000	65.7000	
0.2355	0.0729	59.5000	65.7000	
0.2355	0.0728	59.6000	66.0000	
0.2355	0.0727	59.6000	66.0000	
0.2355	0.0726	59.4000	65.9000	
0.2355	0.0725	59.4000	66.0000	
0.2355	0.0724	59.4000	65.7000	
0.2355	0.0723	59.4000	66.0000	
0.2355	0.0722	59.5000	66.1000	
0.2355	0.0721	59.5000	66.1000	
0.2355	0.0720	59.5000	66.1000	
0.2355	0.0719	59.5000	66.1000	
0.2355	0.0718	59.5000	66.1000	
0.2355	0.0717	59.5000	66.2000	
0.2355	0.0716	59.6000	66.1000	
0.2355	0.0716	59.6000	66.1000	
0.2355	0.0715	59.5000	66.1000	
0.2355	0.0714	59.5000	66.2000	
0.2355	0.0713	59.5000	66.2000	
0.2354	0.0712	59.6000	66.2000	
0.2354	0.0712	59.5000	66.2000	
0.2355	0.0711	59.5000	66.3000	
0.2355	0.0710	59.6000	66.3000	
0.2355	0.0709	59.6000	66.3000	
0.2355	0.0709	59.4000	66.2000	
0.2355	0.0708	59.6000	66.4000	
0.2354	0.0707	59.5000	66.3000	
0.2354	0.0706	59.5000	66.4000	
0.2355	0.0706	59.4000	66.1000	
0.2355	0.0705	59.6000	66.2000	
0.2354	0.0704	59.5000	66.3000	
0.2354	0.0704	59.5000	66.3000	
0.2354	0.0703	59.5000	66.0000	
