Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2444	0.0331	55.9750	75.0750	
0.2444	0.0330	56.2000	75.0500	
0.2444	0.0330	56.1500	75.1000	
0.2444	0.0330	55.8750	75.0500	
0.2444	0.0330	55.9500	75.1500	
0.2444	0.0330	55.8500	75.1500	
0.2444	0.0330	55.9000	75.1750	
0.2444	0.0330	55.7750	75.2250	
0.2444	0.0330	55.8750	75.2250	
0.2444	0.0330	55.9750	75.2750	
0.2444	0.0330	56.0500	75.2750	
0.2444	0.0330	55.9500	75.2750	
0.2444	0.0330	56.2000	75.3000	
0.2444	0.0330	56.1500	75.3250	
0.2444	0.0330	55.8500	75.3250	
0.2444	0.0330	55.8000	75.3250	
0.2444	0.0330	55.8500	75.3250	
0.2444	0.0330	55.9000	75.3000	
0.2444	0.0330	55.9500	75.3000	
0.2444	0.0330	56.1000	75.2750	
0.2444	0.0330	56.0000	75.3250	
0.2444	0.0330	55.9250	75.3750	
0.2444	0.0330	55.8750	75.3750	
0.2444	0.0330	55.9000	75.3750	
0.2444	0.0330	55.9500	75.3500	
0.2444	0.0330	56.0750	75.3750	
0.2444	0.0330	56.0250	75.3750	
0.2444	0.0330	55.9000	75.4000	
0.2443	0.0330	55.9000	75.3750	
0.2443	0.0330	55.8000	75.3750	
0.2443	0.0330	55.8000	75.3750	
0.2444	0.0330	55.9500	75.3500	
0.2444	0.0330	56.0000	75.3500	
0.2443	0.0330	55.8750	75.3500	
0.2443	0.0330	55.9250	75.3750	
0.2444	0.0330	55.9750	75.3750	
0.2443	0.0330	55.9000	75.3750	
0.2443	0.0330	55.9000	75.3750	
0.2444	0.0330	55.8250	75.3750	
0.2443	0.0330	55.8750	75.4000	
0.2443	0.0330	55.9500	75.4000	
0.2444	0.0330	56.2000	75.3750	
0.2443	0.0330	56.3250	75.4000	
0.2443	0.0330	56.1500	75.4000	
0.2443	0.0330	55.9750	75.4000	
0.2443	0.0330	55.9250	75.4250	
0.2443	0.0330	55.9000	75.3750	
0.2443	0.0330	55.7750	75.3750	
0.2443	0.0330	55.8500	75.4250	
0.2443	0.0330	55.8750	75.4250	
0.2443	0.0330	55.9750	75.4250	
0.2443	0.0330	55.7500	75.4000	
0.2443	0.0330	55.9000	75.4250	
0.2443	0.0330	56.0500	75.4250	
0.2443	0.0330	56.0000	75.4000	
0.2443	0.0330	55.7750	75.4000	
0.2443	0.0330	55.8750	75.3750	
0.2443	0.0330	55.9000	75.4500	
0.2443	0.0330	55.7750	75.4000	
0.2443	0.0330	55.9000	75.4000	
0.2443	0.0330	56.0000	75.4500	
0.2443	0.0330	55.8750	75.4250	
0.2443	0.0330	55.9250	75.4250	
0.2443	0.0330	55.9250	75.4000	
0.2443	0.0330	55.9250	75.3750	
0.2443	0.0330	55.9000	75.4500	
0.2443	0.0330	55.9750	75.5000	
0.2443	0.0330	55.9500	75.4000	
0.2443	0.0330	56.0500	75.5000	
0.2443	0.0329	56.0250	75.4000	
0.2443	0.0329	55.9750	75.4250	
0.2443	0.0329	56.0500	75.4500	
0.2443	0.0329	55.9500	75.4750	
0.2443	0.0329	55.9750	75.4000	
0.2443	0.0329	56.0500	75.3750	
0.2443	0.0329	55.8250	75.4500	
0.2443	0.0329	55.9250	75.4250	
0.2443	0.0329	55.9250	75.3750	
0.2443	0.0329	55.9250	75.4250	
0.2443	0.0329	55.8000	75.4750	
0.2442	0.0329	55.9000	75.4750	
0.2443	0.0329	56.0000	75.4000	
0.2442	0.0329	55.9500	75.4750	
0.2442	0.0329	56.0250	75.4000	
0.2442	0.0329	56.1500	75.4500	
0.2442	0.0329	55.8750	75.4250	
0.2442	0.0329	55.8250	75.4000	
0.2442	0.0329	55.8500	75.4250	
0.2443	0.0329	55.8250	75.4000	
0.2442	0.0329	55.9250	75.4000	
0.2442	0.0329	56.0500	75.4250	
0.2442	0.0329	56.2250	75.4500	
0.2442	0.0329	56.1750	75.4250	
0.2442	0.0329	56.2500	75.4750	
0.2442	0.0329	56.0500	75.4250	
0.2442	0.0329	56.1750	75.4250	
0.2442	0.0329	56.0500	75.3750	
0.2442	0.0329	56.1250	75.4500	
0.2442	0.0329	56.0250	75.4750	
0.2442	0.0329	56.2500	75.4500	
0.2442	0.0329	56.2500	75.4250	
0.2442	0.0329	55.9000	75.4250	
0.2442	0.0329	55.9000	75.4750	
0.2441	0.0329	56.1500	75.4750	
0.2442	0.0329	56.2250	75.4500	
0.2441	0.0329	56.2250	75.4500	
0.2441	0.0329	56.2750	75.4500	
0.2442	0.0329	56.0000	75.4750	
0.2442	0.0329	56.1750	75.4500	
0.2441	0.0329	56.3500	75.4500	
0.2441	0.0329	56.3250	75.4500	
0.2441	0.0329	56.0750	75.4750	
0.2441	0.0329	56.0750	75.4500	
0.2441	0.0329	56.0000	75.5000	
0.2441	0.0329	56.1750	75.5000	
0.2442	0.0329	56.1000	75.4250	
0.2441	0.0329	55.9000	75.5250	
0.2441	0.0329	56.3250	75.4750	
0.2441	0.0329	56.2000	75.4500	
0.2441	0.0329	56.2750	75.4500	
0.2441	0.0329	56.2250	75.5000	
