Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2406	0.0299	57.9000	75.8000	
0.2406	0.0299	57.9500	75.7750	
0.2406	0.0299	58.0250	75.7250	
0.2406	0.0299	58.1000	75.8000	
0.2406	0.0299	58.0500	75.7500	
0.2406	0.0299	57.9750	75.8250	
0.2406	0.0299	58.1250	75.7500	
0.2406	0.0299	58.0250	75.7500	
0.2405	0.0299	58.0500	75.8250	
0.2405	0.0299	58.1250	75.7250	
0.2405	0.0299	58.1000	75.8750	
0.2405	0.0299	58.1250	75.6750	
0.2405	0.0299	58.0750	75.8250	
0.2405	0.0299	58.0500	75.6750	
0.2405	0.0299	57.9250	75.7750	
0.2405	0.0299	57.9750	75.7750	
0.2405	0.0299	58.0000	75.7500	
0.2405	0.0299	57.8750	75.7000	
0.2405	0.0299	57.9750	75.8250	
0.2405	0.0299	57.9250	75.7750	
0.2405	0.0299	57.9500	75.8250	
0.2405	0.0299	57.7250	75.7250	
0.2405	0.0299	58.0250	75.8500	
0.2405	0.0299	58.0500	75.7000	
0.2405	0.0299	58.0750	75.7250	
0.2405	0.0299	57.9500	75.7750	
0.2405	0.0299	57.9750	75.7750	
0.2405	0.0299	58.0250	75.7500	
0.2405	0.0299	57.9500	75.7750	
0.2405	0.0299	58.0750	75.7750	
0.2404	0.0299	58.0500	75.7750	
