Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.4255	0.1460	48.0000	45.8250	
0.3516	0.1032	47.7500	49.8000	
0.2988	0.0796	46.3500	65.1250	
0.2709	0.0673	44.6750	71.7000	
0.2638	0.0609	46.6250	71.8750	
0.2616	0.0563	47.0500	73.2750	
0.2578	0.0523	47.2500	74.5000	
0.2551	0.0491	47.9500	75.4000	
0.2539	0.0468	48.3750	76.0750	
0.2532	0.0450	50.2250	76.2000	
0.2524	0.0435	51.2750	76.3000	
0.2518	0.0422	52.0250	76.3250	
0.2512	0.0410	53.1000	76.2500	
0.2507	0.0399	54.1250	76.4250	
0.2501	0.0390	53.9500	76.3000	
0.2497	0.0382	54.3250	76.6250	
0.2493	0.0375	54.9000	76.2750	
0.2485	0.0370	55.2000	76.4250	
0.2485	0.0365	54.8250	76.3750	
0.2477	0.0361	56.0000	76.3250	
0.2473	0.0358	55.8750	76.3250	
0.2469	0.0356	55.4500	76.3000	
0.2465	0.0353	56.0250	76.4000	
0.2464	0.0351	55.8500	76.2750	
0.2463	0.0350	55.7250	76.2750	
0.2462	0.0348	55.5000	76.3500	
0.2460	0.0347	55.8750	76.1000	
0.2463	0.0346	55.4750	76.2500	
0.2461	0.0345	55.6750	76.0750	
0.2460	0.0344	56.0000	76.0750	
0.2458	0.0342	55.4750	75.9750	
0.2461	0.0342	55.5500	76.0750	
0.2456	0.0341	55.7250	76.1250	
0.2457	0.0341	55.6500	76.0500	
0.2458	0.0340	55.3250	76.0500	
0.2454	0.0339	55.4750	76.0250	
0.2455	0.0339	55.6750	76.0250	
0.2454	0.0339	55.9750	76.0750	
0.2455	0.0338	55.5750	75.9250	
0.2455	0.0338	55.4750	76.2000	
0.2454	0.0338	55.4250	75.6750	
0.2456	0.0337	55.5500	76.0250	
0.2454	0.0337	55.8500	76.0750	
0.2453	0.0337	55.3500	76.0500	
0.2453	0.0337	55.5500	75.9000	
0.2452	0.0336	55.3000	76.0000	
0.2452	0.0336	55.0500	75.9500	
0.2452	0.0336	55.8000	75.9500	
0.2450	0.0336	55.4500	76.0500	
0.2450	0.0336	55.5750	75.8500	
0.2449	0.0336	55.6750	75.8750	
0.2449	0.0336	55.5250	75.9000	
0.2449	0.0336	55.8000	75.9000	
0.2449	0.0336	55.8250	75.8250	
0.2449	0.0336	55.7250	75.9000	
0.2449	0.0336	55.8750	75.8250	
0.2449	0.0336	55.8000	75.8500	
0.2449	0.0336	55.8000	75.8750	
0.2449	0.0336	55.8000	75.8500	
0.2449	0.0336	55.9000	75.8500	
0.2449	0.0336	55.9500	75.8500	
0.2449	0.0336	55.7000	75.7750	
0.2449	0.0336	55.8750	75.8500	
0.2449	0.0336	55.8250	75.8250	
0.2449	0.0336	55.8500	75.8250	
0.2449	0.0336	55.8750	75.8500	
0.2449	0.0336	55.8250	75.8250	
0.2449	0.0336	55.8250	75.8250	
0.2449	0.0336	55.7250	75.8750	
0.2449	0.0335	55.7500	75.8500	
0.2449	0.0335	55.9000	75.8250	
0.2449	0.0336	55.7750	75.8500	
0.2448	0.0335	55.7000	75.8750	
0.2448	0.0335	55.8000	75.8750	
0.2448	0.0335	55.8000	75.8500	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.8250	75.8250	
0.2448	0.0335	55.8500	75.8750	
0.2449	0.0335	55.8000	75.8500	
0.2448	0.0335	55.9750	75.8000	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.8000	75.8750	
